"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"30 536 грн","ЖК вул. Євгена Коновальця (Щорса), 36е","Нижній Печерськ","Печерський","2 кімнати","63 / 30 / 15 м²","поверх 3 з 23","спец. проект","монолітно-каркасний","2015"
"36 261 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 20 / 24 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2019"
"25 999 грн","Деміївка","Голосіївський","Київ","2 кімнати","76 / 50 / 18 м²","поверх 4 з 18","","",""
"51 528 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","60 / 40 / 10 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2018"
"38 169 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","2 кімнати","68 / 50 / 10 м²","поверх 5 з 16","спец. проект","монолітно-каркасний","2006"
"32 444 грн","ЖК бул. Лесі Українки, 7б","Печерськ","Печерський","2 кімнати","86 / 45 / 17 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2010"
"23 000 грн","ЖК Нивки-Парк","Святошинський","Київ","2 кімнати","47 / 18 / 12 м²","поверх 6 з 16","","",""
"26 719 грн","Нова забудова","Голосіївський","Київ","2 кімнати","71 / 40 / 12 м²","поверх 9 з 10","спец. проект","монолітно-каркасний","2005"
"8 000 грн","Троєщина","Деснянський","Київ","2 кімнати","50 / 30 / 9 м²","поверх 8 з 10","серія 96","утеплена панель","1990"
"38 169 грн","Старий Київ","Шевченківський","Київ","2 кімнати","74 / 40 / 10 м²","поверх 3 з 5","сталінка","цегляний будинок","1924"
"45 803 грн","Липки","Печерський","Київ","2 кімнати","57 / 30 / 10 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1897"
"21 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","95 / 53 / 30 м²","поверх 21 з 25","спец. проект","монолітно-каркасний","2006"
"34 352 грн","Солдатська слобідка","Шевченківський","Київ","2 кімнати","80 / 60 / 10 м²","поверх 15 з 19","спец. проект","монолітно-каркасний","2005"
"25 000 грн","Нивки","Подільський","Київ","2 кімнати","53 / 18 / 15 м²","поверх 3 з 22","хрущівка","панельні","1965"
"24 810 грн","Липки","Печерський","Київ","2 кімнати","45 / 25 / 6 м²","поверх 1 з 5","хрущівка","цегляний будинок","1962"
"23 000 грн","Куренівка","Подільський","Київ","2 кімнати","41 / 20 / 15 м²","поверх 11 з 25","","",""
"38 169 грн","Липки","Печерський","Київ","2 кімнати","63.5 / 38.1 / 6.9 м²","поверх 3 з 7","дореволюційний","цегляний будинок","1917"
"49 620 грн","Клубний будинок „Арт Холл“","Історичний центр","Шевченківський","2 кімнати","127 / 103 / 9 м²","поверх 15 з 24","спец. проект","монолітно-каркасний","2017"
"10 000 грн","Харьківський","Дарницький","Київ","2 кімнати","46.9 / 26 / 8 м²","поверх 3 з 9","серія 134","утеплена панель","1987"
"22 000 грн","ЖК Паркові озера","Воскресенка","Дніпровський","2 кімнати","78.3 / 40 / 15 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","2017"
"32 444 грн","Історичний центр","Шевченківський","Київ","2 кімнати","54 / 30 / 15 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1903"
"25 000 грн","ЖК просп. Героїв Сталінграда, 2","Оболонь","Оболонський","2 кімнати","74 / 50 / 10 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2013"
"41 986 грн","ЖК бул. Лесі Українки, 7а","Печерськ","Печерський","2 кімнати","100 / 48 / 17 м²","поверх 19 з 27","спец. проект","монолітно-каркасний","2012"
"18 000 грн","Старий Київ","Шевченківський","Київ","2 кімнати","51 / 32 / 8 м²","поверх 4 з 5","сталінка","цегляний будинок","1958"
"15 000 грн","Оболонь","Оболонський","Київ","2 кімнати","47 / 35 / 7 м²","поверх 16 з 16","БПС","утеплена панель","1977"
"32 444 грн","ЖК вул. Володі Дубініна, 2а","Голосіїво","Голосіївський","2 кімнати","70 / 35 / 15 м²","поверх 13 з 26","спец. проект","монолітно-каркасний","2018"
"16 000 грн","Солом'янський","Київ","","2 кімнати","49 / 24 / 12 м²","поверх 1 з 4","спец. проект","цегляний будинок","2018"
"8 000 грн","ЖК вул. Драгоманова, 6/1","Позняки","Дарницький","2 кімнати","64 / 25 / 10 м²","поверх 7 з 26","спец. проект","монолітно-каркасний","2011"
"30 536 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","70 / 60 / 10 м²","поверх 12 з 21","спец. проект","монолітно-каркасний","2013"
"16 500 грн","Куренівка","Оболонський","Київ","2 кімнати","78 / 40 / 17 м²","поверх 21 з 24","","",""
"15 000 грн","Первомайський масив","Солом'янський","Київ","2 кімнати","60 / 30 / 9 м²","поверх 2 з 9","цегляний будинок","1970",""
"25 000 грн","Липки","Печерський","Київ","2 кімнати","60 / 37 / 8 м²","поверх 4 з 8","сталінка","цегляний будинок","1951"
"11 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","44 / 30 / 7 м²","поверх 1 з 5","хрущівка","панельні","1965"
"14 000 грн","Троєщина","Деснянський","Київ","2 кімнати","78 / 45 / 16 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2010"
"18 000 грн","ЖК Жокей","Теремки-2","Голосіївський","2 кімнати","76 / 40 / 15 м²","поверх 6 з 17","спец. проект","монолітно-каркасний","2007"
"17 176 грн","Оболонь","Оболонський","Київ","2 кімнати","50 / 36 / 9 м²","поверх 12 з 16","АППС","утеплена панель","1986"
"11 000 грн","Харьківський","Дарницький","Київ","2 кімнати","51 / 30 / 8 м²","поверх 9 з 9","серія 96","утеплена панель","1983"
"6 500 грн","Лісовий","Деснянський","Київ","2 кімнати","43 / 26 / 7 м²","поверх 5 з 9","чеський проект","панельні","1971"
"34 352 грн","ЖК Зелений острів-2","Сирець","Шевченківський","2 кімнати","80 / 60 / 20 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2014"
"57 254 грн","Історичний центр","Шевченківський","Київ","2 кімнати","50 / 35 / 10 м²","поверх 5 з 8","цегляний будинок","",""
"20 000 грн","Шевченківський","Київ","","2 кімнати","45 / 30 / 8 м²","поверх 3 з 5","","",""
"19 500 грн","ЖК Silver Breeze","Березняки","Дніпровський","2 кімнати","77 / 50 / 16 м²","поверх 26 з 32","спец. проект","монолітно-каркасний","2007"
"20 000 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","2 кімнати","75 / 42 / 25 м²","поверх 9 з 18","спец. проект","монолітно-каркасний","2006"
"9 700 грн","Нивки","Шевченківський","Київ","2 кімнати","49 / 30 / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","1961"
"17 000 грн","ЖК просп. Героїв Сталінграда, 55","Оболонь","Оболонський","2 кімнати","63 / 28 / 12 м²","поверх 3 з 24","спец. проект","монолітно-каркасний","2010"
"36 261 грн","Поділ","Подільський","Київ","2 кімнати","65 / 40 / 10 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"18 000 грн","Шевченківський","Київ","","2 кімнати","55 / 33 / 10 м²","поверх 3 з 5","","",""
"27 000 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","63 / 16 / 18 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2015"
"16 500 грн","Кадетський Гай","Солом'янський","Київ","2 кімнати","64 / 37 / 17 м²","поверх 3 з 24","","",""
"20 000 грн","Чорна Гора","Печерський","Київ","2 кімнати","70 / 45 / 15 м²","поверх 9 з 16","спец. проект","цегляний будинок","1999"
"9 500 грн","Олександрівська Слобідка","Солом'янський","Київ","2 кімнати","54 / 34 / 8 м²","поверх 4 з 16","серія Т","утеплена панель","1986"
"45 803 грн","Поділ","Подільський","Київ","2 кімнати","72 / 38 / 12 м²","поверх 3 з 7","спец. проект","монолітно-каркасний","2008"
"12 000 грн","ЖК вул. Костянтина Данькевича 10-16, вул. Марини Цвєтаєвої, 11-12","Троєщина","Деснянський","2 кімнати","85 / 44 / 16 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","2007"
"8 000 грн","Голосіїво","Голосіївський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 2 з 5","сталінка","цегляний будинок",""
"62 979 грн","ЖК Хоффманн Хаус","Солдатська слобідка","Шевченківський","2 кімнати","68 / 40 / 15 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2016"
"38 169 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","56 / 20 / 27 м²","поверх 11 з 23","спец. проект","монолітно-каркасний","2017"
"10 500 грн","Березняки","Дніпровський","Київ","2 кімнати","46 / 30 / 8 м²","поверх 3 з 9","чеський проект","панельні","1970"
"10 000 грн","Відрадний","Солом'янський","Київ","2 кімнати","39 / 29 / 7.5 м²","поверх 1 з 5","хрущівка","панельні","1961"
"25 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","87 / 40 / 20 м²","поверх 3 з 24","спец. проект","монолітно-каркасний","2008"
"10 000 грн","ЖК Мега-сіті","Нова Дарниця","Дніпровський","2 кімнати","45 / 25 / 5 м²","поверх 17 з 32","","",""
"8 000 грн","Ґалаґани","Святошинський","Київ","2 кімнати","48 / 29 / 9 м²","поверх 6 з 16","БПС","утеплена панель","1981"
"33 971 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 20 / 25 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2012"
"106 873 грн","ЖК Граф Толстой","Нова забудова","Голосіївський","2 кімнати","137 / 86 / 11 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2009"
"9 000 грн","Нивки","Шевченківський","Київ","2 кімнати","43 / 30 / 8 м²","поверх 2 з 5","хрущівка","цегляний будинок","1973"
"25 000 грн","ЖК Рів'єра","Дарницький","Київ","2 кімнати","70 / 40 / 17 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","2017"
"10 000 грн","ДВРЗ","Дніпровський","Київ","2 кімнати","60 / 36 / 13 м²","поверх 12 з 16","спец. проект","монолітно-каркасний","2005"
"13 000 грн","ЖК Перспектива","Троєщина","Деснянський","2 кімнати","70 / 20 / 25 м²","поверх 12 з 19","цегляний будинок","",""
"23 000 грн","ЖК Метрополіс","Голосіївський","Київ","2 кімнати","66 / 35 / 18 м²","поверх 8 з 35","","",""
"122 141 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","160 / 120 / 25 м²","поверх 30 з 30","спец. проект","монолітно-каркасний","2012"
"16 000 грн","ЖК пров. Балтійський, 23","Куренівка","Оболонський","2 кімнати","42 / 30 / 9 м²","поверх 4 з 25","спец. проект","панельні","2020"
"22 000 грн","Нова забудова","Шевченківський","Київ","2 кімнати","60 / 18 / 11 м²","поверх 5 з 5","сталінка","цегляний будинок","1937"
"27 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","55 / 25 / 15 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1917"
"49 620 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","93 / 46 / 17 м²","поверх 3 з 16","спец. проект","монолітно-каркасний","2017"
"24 998 грн","Печерськ","Печерський","Київ","2 кімнати","64 / 35 / 9 м²","поверх 1 з 7","сталінка","цегляний будинок","1956"
"27 000 грн","ЖК вул. Євгена Коновальця (Щорса), 36е","Нижній Печерськ","Печерський","2 кімнати","64 / 33 / 14 м²","поверх 15 з 16","спец. проект","монолітно-каркасний","2015"
"8 999 грн","Райдужний","Дніпровський","Київ","2 кімнати","54 / 30 / 10 м²","поверх 10 з 16","БПС","утеплена панель","1982"
"13 000 грн","Новобіличі","Святошинський","Київ","2 кімнати","46 / 29 / 2 м²","поверх 2 з 9","панельні","1976",""
"57 254 грн","ЖК Busov Hill","Звіринець","Печерський","2 кімнати","120 / 70 / 35 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2018"
"30 536 грн","ЖК Кловський узвіз, 7","Печерськ","Печерський","2 кімнати","125 / 50 / 25 м²","поверх 8 з 47","спец. проект","монолітно-каркасний","2012"
"45 803 грн","ЖК Тріумф","Звіринець","Печерський","2 кімнати","106 / 1 / 20.8 м²","поверх 5 з 14","спец. проект","монолітно-каркасний","2009"
"26 719 грн","Печерськ","Печерський","Київ","2 кімнати","45 / 20 / 15 м²","поверх 8 з 9","спец. проект","цегляний будинок","1969"
"64 887 грн","ЖК бул. Лесі Українки, 7б","Печерськ","Печерський","2 кімнати","110 / 56 / 18 м²","поверх 13 з 16","спец. проект","монолітно-каркасний","2010"
"23 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","91 / 60 / 10 м²","поверх 2 з 19","спец. проект","монолітно-каркасний","2008"
"10 000 грн","ЖК The Lakes","Голосіївський","Київ","2 кімнати","77 / 34 / 18 м²","поверх 25 з 25","АППС","утеплена панель","2018"
"21 000 грн","ЖК вул. Дніпровська набережна, 19, 19а, 19в, 23, 25","Позняки","Дарницький","2 кімнати","86 / 36 / 20 м²","поверх 12 з 18","спец. проект","монолітно-каркасний","2008"
"30 000 грн","ЖК Зелений острів-2","Сирець","Шевченківський","2 кімнати","75 / 40 / 15 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2014"
"29 000 грн","Солдатська слобідка","Шевченківський","Київ","2 кімнати","67 / 40 / 9 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1909"
"41 986 грн","ЖК Rybalsky","Рибальський острів","Подільський","2 кімнати","69 / 34 / 14 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2019"
"16 000 грн","Добрий шлях","Голосіївський","Київ","2 кімнати","52 / 44.5 / 7.5 м²","поверх 4 з 13","панельні","",""
"28 627 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","59.5 / 35 / 18 м²","поверх 15 з 22","спец. проект","монолітно-каркасний","2020"
"14 999 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","47 / 23 / 11 м²","поверх 7 з 9","чеський проект","панельні","1969"
"10 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","44 / 28 / 7 м²","поверх 5 з 5","хрущівка","панельні","1965"
"8 000 грн","Русанівка","Дніпровський","Київ","2 кімнати","48 / 27 / 9 м²","поверх 11 з 16","БПС","утеплена панель","1970"
"22 000 грн","Нова забудова","Печерський","Київ","2 кімнати","52 / 18.5 / 19 м²","поверх 6 з 9","спец. проект","монолітно-каркасний","2005"
"40 000 грн","Оболонь","Оболонський","Київ","2 кімнати","61 / 16 / 24 м²","поверх 11 з 26","","",""
"10 000 грн","Лісовий","Деснянський","Київ","2 кімнати","46 / 30.7 / 7 м²","поверх 8 з 9","панельні","1968",""
"28 627 грн","ЖК вул. Панельна, 2","Микільська Слобідка","Дніпровський","2 кімнати","60 / 40 / 16 м²","поверх 8 з 24","спец. проект","монолітно-каркасний","2017"
"12 000 грн","Шулявка","Шевченківський","Київ","2 кімнати","35 / 23 / 8 м²","поверх 2 з 5","хрущівка","цегляний будинок","1960"
"34 352 грн","ЖК Central Park","Нова забудова","Печерський","2 кімнати","60 / 37 / 18 м²","поверх 5 з 24","спец. проект","монолітно-каркасний","2015"
"57 254 грн","Нова забудова","Голосіївський","Київ","2 кімнати","100 / 17 / 30 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","2003"
"14 000 грн","ЖК вул. Драгоманова (будмайданчики 1, 2, 3)","Позняки","Дарницький","2 кімнати","85 / 40 / 16 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2013"
"30 536 грн","Чорна Гора","Печерський","Київ","2 кімнати","47 / 30 / 15 м²","поверх 11 з 25","","",""
"30 536 грн","Поділ","Подільський","Київ","2 кімнати","121 / 65 / 20 м²","поверх 4 з 8","спец. проект","цегляний будинок","2007"
"8 500 грн","Відрадний","Солом'янський","Київ","2 кімнати","50 / 40 / 6 м²","поверх 5 з 5","хрущівка","панельні","1964"
"14 500 грн","ЖК Милославичі","Троєщина","Деснянський","2 кімнати","68 / 30 / 12 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2015"
"49 620 грн","ЖК New York Concept House","Нова забудова","Голосіївський","2 кімнати","51 / 31 / 14 м²","поверх 4 з 22","спец. проект","монолітно-каркасний","2018"
"28 000 грн","Печерськ","Печерський","Київ","2 кімнати","62 / 40 / 10 м²","поверх 2 з 9","спец. проект","цегляний будинок","1967"
"6 000 грн","Троєщина","Деснянський","Київ","2 кімнати","52 / 32 / 8 м²","поверх 11 з 16","","",""
"30 154 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","66 / 50 / 12 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2015"
"32 444 грн","Старий Київ","Шевченківський","Київ","2 кімнати","80 / 45 / 10 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1904"
"49 620 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","65 / 25 / 10 м²","поверх 28 з 30","спец. проект","монолітно-каркасний","2016"
"26 000 грн","ЖК Аквапарк","Березняки","Дніпровський","2 кімнати","100 / 40 / 16 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2007"
"18 000 грн","ЖК вул. Саперно-Слобідська, 22","Саперна Слобідка","Голосіївський","2 кімнати","75 / 60 / 15 м²","поверх 13 з 22","спец. проект","монолітно-каркасний","2008"
"7 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","52 / 30 / 8 м²","поверх 8 з 9","","",""
"32 940 грн","Печерськ","Печерський","Київ","2 кімнати","62 / 30 / 25 м²","поверх 5 з 5","сталінка","цегляний будинок","1961"
"34 352 грн","ЖК Cardinal","Нова забудова","Печерський","2 кімнати","54 / 30 / 13 м²","поверх 13 з 20","спец. проект","монолітно-каркасний","2019"
"30 536 грн","ЖК Автограф","Північно-Броварський (Комсомольський)","Дніпровський","2 кімнати","68 / 34 / 14 м²","поверх 12 з 26","спец. проект","монолітно-каркасний","2019"
"21 000 грн","ЖК Нивки-Парк","Ґалаґани","Святошинський","2 кімнати","48 / 32 / 12 м²","поверх 4 з 16","спец. проект","монолітно-каркасний","2019"
"76 338 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","86 / 51 / 16 м²","поверх 5 з 15","спец. проект","монолітно-каркасний","2017"
"49 620 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / 30 / 10 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2016"
"18 900 грн","ЖК ІТТФ","Біличі","Святошинський","2 кімнати","45 / 20 / 15 м²","поверх 26 з 27","2020","",""
"16 000 грн","ЖК просп. Академіка Глушкова, 92б","Теремки-1","Голосіївський","2 кімнати","72 / 50 / 12 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","2014"
"41 986 грн","Жилой дом «Владимирский»","Нова забудова","Голосіївський","2 кімнати","55 / 40 / 15 м²","поверх 9 з 24","спец. проект","монолітно-каркасний","2021"
"49 620 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / 33 / 22 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2016"
"18 000 грн","Феофанія","Голосіївський","Київ","2 кімнати","78 / 30 / 18 м²","поверх 5 з 9","","",""
"19 000 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","75 / 42 / 12 м²","поверх 14 з 16","спец. проект","цегляний будинок","1994"
"17 176 грн","ЖК Lego House","Стара Дарниця","Дніпровський","2 кімнати","42 / 16 / 18 м²","поверх 17 з 25","цегляний будинок","2021",""
"49 620 грн","ЖК Victory V","Шулявка","Шевченківський","2 кімнати","89 / 40 / 26 м²","поверх 27 з 35","спец. проект","монолітно-каркасний","2018"
"34 352 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","85 / 60 / 10 м²","поверх 10 з 24","спец. проект","монолітно-каркасний","2012"
"8 000 грн","Борщагівка","Святошинський","Київ","2 кімнати","46 / 27 / 10 м²","поверх 15 з 16","БПС","утеплена панель","1973"
"7 000 грн","Троєщина","Деснянський","Київ","2 кімнати","54 / 30 / 9 м²","поверх 13 з 16","серія КТ","утеплена панель","1990"
"43 000 грн","Нова забудова","Печерський","Київ","2 кімнати","155 / 80 / 5 м²","поверх 4 з 5","дореволюційний","цегляний будинок","1915"
"13 000 грн","ЖК Крістер Град","Мостицький масив","Подільський","2 кімнати","66 / 36 / 12 м²","поверх 23 з 25","АППС","утеплена панель","2017"
"19 500 грн","Нова забудова","Голосіївський","Київ","2 кімнати","50 / 30 / 6.9 м²","поверх 1 з 10","сталінка","цегляний будинок","1917"
"8 500 грн","Воскресенка","Дніпровський","Київ","2 кімнати","42 / 29 / 9 м²","поверх 8 з 9","серія 87","цегляний будинок","1981"
"26 500 грн","Нова забудова","Печерський","Київ","2 кімнати","78 / 28 / 22 м²","поверх 7 з 21","спец. проект","монолітно-каркасний","2005"
"57 254 грн","ЖК Парк Стоун","Оболонь","Оболонський","2 кімнати","74 / 34 / 14 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","2013"
"12 000 грн","Харьківський","Дарницький","Київ","2 кімнати","58 / 40 / 9 м²","поверх 7 з 16","серія Т","утеплена панель","1983"
"51 528 грн","ЖК New York Concept House","Нова забудова","Голосіївський","2 кімнати","88 / 45 / 15 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2018"
"11 000 грн","Лісовий","Деснянський","Київ","2 кімнати","50 / 36 / 8 м²","поверх 8 з 9","чеський проект","панельні","1969"
"7 000 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","50 / 30 / 8 м²","поверх 9 з 9","панельні","1971",""
"41 986 грн","ЖК Respublika","Теремки","Голосіївський","2 кімнати","59 / 18 / 23 м²","поверх 2 з 9","спец. проект","монолітно-каркасний","2020"
"20 000 грн","ЖК просп. Григоренка, 12-14","Позняки","Дарницький","2 кімнати","75 / 40 / 15 м²","поверх 4 з 25","серія КТ","утеплена панель","2012"
"18 000 грн","ЖК Сонячний","Саперна Слобідка","Голосіївський","2 кімнати","73 / 39 / 14 м²","поверх 5 з 17","спец. проект","монолітно-каркасний","2009"
"76 338 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","65 / 30 / 25 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","2017"
"7 500 грн","Первомайський масив","Солом'янський","Київ","2 кімнати","48 / 30 / 6 м²","поверх 3 з 5","хрущівка","цегляний будинок","1965"
"33 500 грн","ЖК Авангард","Голосіїво","Голосіївський","2 кімнати","89 / 70 / 15 м²","поверх 21 з 26","спец. проект","монолітно-каркасний","2017"
"8 000 грн","Русанівка","Дніпровський","Київ","2 кімнати","44 / 28 / 7 м²","поверх 7 з 9","цегляний будинок","1965",""
"51 528 грн","Чорна Гора","Печерський","Київ","2 кімнати","67 / 35 / 15 м²","поверх 8 з 24","","",""
"64 887 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","50 / 35 / 15 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2019"
"9 000 грн","Олександрівська Слобідка","Солом'янський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 4 з 5","хрущівка","цегляний будинок","1963"
"14 000 грн","Осокорки","Дарницький","Київ","2 кімнати","80 / 48 / 12 м²","поверх 8 з 10","серія 96","утеплена панель","1996"
"19 000 грн","ЖК Be the One","Академмістечко","Святошинський","2 кімнати","35 / 20 / 8 м²","поверх 19 з 25","","",""
"47 711 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / 30 / 20 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","2016"
"19 000 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","2 кімнати","56 / 28 / 20 м²","поверх 4 з 15","спец. проект","монолітно-каркасний","2017"
"8 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","46 / 30 / 7.5 м²","поверх 5 з 5","хрущівка","панельні","1963"
"28 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","86 / 40 / 16 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","2008"
"22 000 грн","Печерськ","Печерський","Київ","2 кімнати","89.9 / 42.6 / 14.5 м²","поверх 3 з 3","дореволюційний","цегляний будинок","1917"
"14 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","75 / 48 / 17 м²","поверх 19 з 25","хрущівка","панельні","1962"
"11 500 грн","Оболонь","Оболонський","Київ","2 кімнати","51 / 31 / 8 м²","поверх 5 з 9","серія 134","утеплена панель","1978"
"17 000 грн","Звіринець","Печерський","Київ","2 кімнати","48 / 27 / 7 м²","поверх 2 з 5","","",""
"10 000 грн","Лісовий","Деснянський","Київ","2 кімнати","46 / 35 / 7 м²","поверх 4 з 9","спец. проект","панельні",""
"87 789 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","110 / 80 / 30 м²","поверх 6 з 12","цегляний будинок","",""
"24 000 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 35 / 20 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2012"
"17 000 грн","Позняки","Дарницький","Київ","2 кімнати","60 / 13 / 35 м²","поверх 16 з 22","спец. проект","монолітно-каркасний","2004"
"20 500 грн","ЖК просп. Героїв Сталінграда, 55","Оболонь","Оболонський","2 кімнати","89 / 57 / 20 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2010"
"22 000 грн","Липки","Печерський","Київ","2 кімнати","59 / 38 / 9 м²","поверх 2 з 5","сталінка","цегляний будинок","1960"
"10 000 грн","Березняки","Дніпровський","Київ","2 кімнати","52 / 32 / 9 м²","поверх 5 з 16","чеський проект","панельні","1967"
"39 900 грн","Історичний центр","Шевченківський","Київ","2 кімнати","90 / 46 / 16 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1881"
"11 000 грн","Академмістечко","Святошинський","Київ","2 кімнати","56 / 35 / 11 м²","поверх 10 з 14","серія 87","цегляний будинок","1983"
"18 500 грн","ЖК ІТТФ","Біличі","Святошинський","2 кімнати","45 / 20 / 20 м²","поверх 24 з 27","2022","",""
"8 000 грн","Мостицький масив","Подільський","Київ","2 кімнати","60 / 30 / 8.5 м²","поверх 15 з 16","серія КТ","утеплена панель","1989"
"25 000 грн","ЖК Нова Англія","Голосіїво","Голосіївський","2 кімнати","60 / 30 / 18 м²","поверх 18 з 19","","",""
"9 000 грн","Березняки","Дніпровський","Київ","2 кімнати","52 / 34 / 8 м²","поверх 4 з 9","панельні","1972",""
"34 352 грн","Звіринець","Печерський","Київ","2 кімнати","55 / 25 / 27 м²","поверх 22 з 24","гостинка","цегляний будинок","1969"
"10 000 грн","Теремки-2","Голосіївський","Київ","2 кімнати","61 / 29 / 9 м²","поверх 12 з 16","серія Т","утеплена панель","1977"
"38 169 грн","ЖК Новопечерська Вежа","Печерський","Київ","2 кімнати","55 / 14.5 / 10 м²","поверх 6 з 26","","",""
"38 169 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","2 кімнати","80 / 40 / 14 м²","поверх 21 з 25","спец. проект","монолітно-каркасний","2016"
"28 000 грн","Липки","Печерський","Київ","2 кімнати","60 / 30 / 20 м²","поверх 4 з 5","сталінка","цегляний будинок","1932"
"32 000 грн","Старий Київ","Шевченківський","Київ","2 кімнати","50 / 30 / 10 м²","поверх 6 з 6","дореволюційний","цегляний будинок","1871"
"57 254 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","48 / 20 / 20 м²","поверх 15 з 28","спец. проект","монолітно-каркасний","2021"
"41 986 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","2 кімнати","65 / 20 / 25 м²","поверх 6 з 22","спец. проект","цегляний будинок","2014"
"16 900 грн","Новобіличі","Святошинський","Київ","2 кімнати","45 / 25 / 15 м²","поверх 10 з 26","","",""
