"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"19 500 грн","Нова забудова","Голосіївський","Київ","2 кімнати","50 / 30 / 6.9 м²","поверх 1 з 10","сталінка","цегляний будинок","17 січня"
"32 555 грн","Старий Київ","Шевченківський","Київ","2 кімнати","80 / 45 / 10 м²","поверх 3 з 5","дореволюційний","цегляний будинок","19 січня"
"49 790 грн","ЖК Victory V","Шулявка","Шевченківський","2 кімнати","89 / 40 / 26 м²","поверх 27 з 35","спец. проект","монолітно-каркасний","сьогодні о 02:51"
"8 000 грн","Борщагівка","Святошинський","Київ","2 кімнати","46 / 27 / 10 м²","поверх 15 з 16","БПС","утеплена панель","17 січня"
"8 999 грн","Райдужний","Дніпровський","Київ","2 кімнати","54 / 30 / 10 м²","поверх 10 з 16","БПС","утеплена панель","сьогодні о 20:55"
"13 000 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","76 / 32 / 13 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","вчора о 10:43"
"49 790 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","65 / 25 / 10 м²","поверх 28 з 30","спец. проект","монолітно-каркасний","4 січня"
"12 500 грн","Печерськ","Печерський","Київ","2 кімнати","46 / 30 / 7 м²","поверх 8 з 9","цегляний будинок","1962","сьогодні о 17:11"
"14 000 грн","ЖК вул. Драгоманова (будмайданчики 1, 2, 3)","Позняки","Дарницький","2 кімнати","85 / 40 / 16 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","23 січня"
"32 555 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","2 кімнати","48 / 9 / 26 м²","поверх 9 з 14","спец. проект","монолітно-каркасний","вчора о 15:03"
"49 790 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","93 / 46 / 17 м²","поверх 3 з 16","спец. проект","монолітно-каркасний","сьогодні о 08:16"
"57 450 грн","Нова забудова","Голосіївський","Київ","2 кімнати","100 / 17 / 30 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","20 січня"
"24 000 грн","ЖК Венеція","Теремки-2","Голосіївський","2 кімнати","72 / 40 / 15 м²","поверх 5 з 18","спец. проект","монолітно-каркасний","вчора о 09:33"
"43 000 грн","Нова забудова","Печерський","Київ","2 кімнати","155 / 80 / 5 м²","поверх 4 з 5","дореволюційний","цегляний будинок","20 січня"
"17 000 грн","Позняки","Дарницький","Київ","2 кімнати","60 / 13 / 35 м²","поверх 16 з 22","спец. проект","монолітно-каркасний","22 січня"
"17 000 грн","Оболонь","Оболонський","Київ","2 кімнати","75 / 50 / 15 м²","поверх 4 з 16","спец. проект","цегляний будинок","сьогодні о 12:44"
"15 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","68 / 36 / 16 м²","поверх 16 з 25","спец. проект","монолітно-каркасний","сьогодні о 11:39"
"13 000 грн","Харьківський","Дарницький","Київ","2 кімнати","62 / 30 / 11 м²","поверх 17 з 20","спец. проект","монолітно-каркасний","сьогодні о 21:03"
"10 500 грн","Березняки","Дніпровський","Київ","2 кімнати","46 / 30 / 8 м²","поверх 3 з 9","чеський проект","панельні","сьогодні о 09:46"
"34 087 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 20 / 25 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","сьогодні о 13:08"
"11 000 грн","Оболонь","Оболонський","Київ","2 кімнати","52 / 28 / 8 м²","поверх 3 з 9","серія 134","утеплена панель","вчора о 14:27"
"38 300 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","56 / 20 / 27 м²","поверх 11 з 23","спец. проект","монолітно-каркасний","20 січня"
"8 000 грн","Русанівка","Дніпровський","Київ","2 кімнати","48 / 27 / 9 м²","поверх 11 з 16","БПС","утеплена панель","сьогодні о 11:41"
"63 195 грн","ЖК Хоффманн Хаус","Солдатська слобідка","Шевченківський","2 кімнати","68 / 40 / 15 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","сьогодні о 13:44"
"50 000 грн","ЖК Alter Ego","Київ","","2 кімнати","77 / 38 / 8 м²","поверх 7 з 24","","","сьогодні о 15:53"
"45 960 грн","Поділ","Подільський","Київ","2 кімнати","72 / 38 / 12 м²","поверх 3 з 7","спец. проект","монолітно-каркасний","17 січня"
"28 000 грн","ЖК Нова Англія","Голосіїво","Голосіївський","2 кімнати","76 / 45 / 15 м²","поверх 6 з 15","2019","","вчора о 13:25"
"11 000 грн","ЖК вул. Костянтина Данькевича 10-16, вул. Марини Цвєтаєвої, 11-12","Троєщина","Деснянський","2 кімнати","85 / 44 / 16 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","сьогодні о 21:00"
"20 000 грн","ЖК L-квартал","Шулявка","Солом'янський","2 кімнати","45 / 13 / 15 м²","поверх 14 з 25","","","вчора о 17:07"
"36 385 грн","Поділ","Подільський","Київ","2 кімнати","65 / 40 / 10 м²","поверх 3 з 4","дореволюційний","цегляний будинок","19 січня"
"10 000 грн","ЖК Мега-сіті","Нова Дарниця","Дніпровський","2 кімнати","45 / 25 / 5 м²","поверх 17 з 32","","","вчора о 09:29"
"15 500 грн","ЖК Кришталеві джерела","Феофанія","Голосіївський","2 кімнати","60 / 26 / 14 м²","поверх 5 з 9","спец. проект","монолітно-каркасний","вчора о 09:35"
"25 000 грн","ЖК Рів'єра","Дарницький","Київ","2 кімнати","70 / 40 / 17 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","вчора о 11:10"
"25 000 грн","Липки","Печерський","Київ","2 кімнати","60 / 37 / 8 м²","поверх 4 з 8","сталінка","цегляний будинок","10 січня"
"9 990 грн","Лук'янівка","Шевченківський","Київ","2 кімнати","54 / 31 / 9 м²","поверх 11 з 12","совмін","цегляний будинок","сьогодні о 13:15"
"14 000 грн","Троєщина","Деснянський","Київ","2 кімнати","78 / 45 / 16 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","сьогодні о 07:27"
"18 000 грн","ЖК Жокей","Теремки-2","Голосіївський","2 кімнати","76 / 40 / 15 м²","поверх 6 з 17","спец. проект","монолітно-каркасний","21 січня"
"15 000 грн","Оболонь","Оболонський","Київ","2 кімнати","47 / 35 / 7 м²","поверх 16 з 16","БПС","утеплена панель","вчора о 12:33"
"32 555 грн","ЖК вул. Володі Дубініна, 2а","Голосіїво","Голосіївський","2 кімнати","70 / 35 / 15 м²","поверх 13 з 26","спец. проект","монолітно-каркасний","9 січня"
"9 000 грн","Саперна Слобідка","Голосіївський","Київ","2 кімнати","52 / 30 / 8 м²","поверх 5 з 9","серія 87","цегляний будинок","сьогодні о 07:41"
"16 000 грн","Солом'янський","Київ","","2 кімнати","49 / 24 / 12 м²","поверх 1 з 4","спец. проект","цегляний будинок","сьогодні о 14:28"
"8 000 грн","ЖК вул. Драгоманова, 6/1","Позняки","Дарницький","2 кімнати","64 / 25 / 10 м²","поверх 7 з 26","спец. проект","монолітно-каркасний","22 січня"
"30 640 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","70 / 60 / 10 м²","поверх 12 з 21","спец. проект","монолітно-каркасний","сьогодні о 13:44"
"25 000 грн","ЖК Космополітен","Шулявка","Шевченківський","2 кімнати","72 / 33 / 12 м²","поверх 18 з 20","спец. проект","цегляний будинок","вчора о 13:42"
"8 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","42 / 30 / 9 м²","поверх 1 з 5","хрущівка","панельні","сьогодні о 13:51"
"26 000 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","63 / 16 / 18 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","сьогодні о 12:11"
"20 000 грн","Шевченківський","Київ","","2 кімнати","45 / 30 / 8 м²","поверх 3 з 5","","","сьогодні о 11:09"
"8 000 грн","Ґалаґани","Святошинський","Київ","2 кімнати","48 / 29 / 9 м²","поверх 6 з 16","БПС","утеплена панель","22 січня"
"9 000 грн","Олександрівська Слобідка","Солом'янський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 4 з 5","хрущівка","цегляний будинок","21 січня"
"14 000 грн","Осокорки","Дарницький","Київ","2 кімнати","80 / 48 / 12 м²","поверх 8 з 10","серія 96","утеплена панель","сьогодні о 06:54"
"57 450 грн","ЖК Busov Hill","Звіринець","Печерський","2 кімнати","120 / 70 / 35 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","23 січня"
"44 045 грн","ЖК Тріумф","Верхня Теличка","Печерський","2 кімнати","106 / 1 / 20.8 м²","поверх 5 з 14","","","сьогодні о 09:02"
"10 000 грн","Березняки","Дніпровський","Київ","2 кімнати","52 / 32 / 9 м²","поверх 5 з 16","чеський проект","панельні","19 січня"
"16 900 грн","Новобіличі","Святошинський","Київ","2 кімнати","45 / 25 / 15 м²","поверх 10 з 26","","","сьогодні о 11:49"
"14 990 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","63 / 33 / 8 м²","поверх 5 з 9","чеський проект","панельні","сьогодні о 13:08"
"7 000 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","50 / 30 / 8 м²","поверх 9 з 9","панельні","1971","22 січня"
"20 000 грн","ЖК просп. Григоренка, 12-14","Позняки","Дарницький","2 кімнати","75 / 40 / 15 м²","поверх 4 з 25","серія КТ","утеплена панель","18 січня"
"18 000 грн","ЖК Сонячний","Саперна Слобідка","Голосіївський","2 кімнати","73 / 39 / 14 м²","поверх 5 з 17","спец. проект","монолітно-каркасний","вчора о 15:18"
"76 600 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","65 / 30 / 25 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","3 січня"
"11 000 грн","Мінський","Оболонський","Київ","2 кімнати","43 / 26 / 7 м²","поверх 9 з 9","чеський проект","панельні","сьогодні о 14:40"
"28 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","86 / 40 / 16 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","21 січня"
"10 000 грн","Лісовий","Деснянський","Київ","2 кімнати","46 / 35 / 7 м²","поверх 4 з 9","спец. проект","панельні","сьогодні о 19:10"
"29 000 грн","Солдатська слобідка","Шевченківський","Київ","2 кімнати","67 / 40 / 9 м²","поверх 3 з 5","дореволюційний","цегляний будинок","22 січня"
"39 900 грн","Історичний центр","Шевченківський","Київ","2 кімнати","90 / 46 / 16 м²","поверх 2 з 4","дореволюційний","цегляний будинок","сьогодні о 11:14"
"11 800 грн","Чоколівка","Солом'янський","Київ","2 кімнати","45 / 30 / 6 м²","поверх 3 з 5","спец. проект","монолітно-каркасний","сьогодні о 11:14"
"7 200 грн","Воскресенка","Дніпровський","Київ","2 кімнати","47 / 30 / 7 м²","поверх 2 з 5","хрущівка","панельні","сьогодні о 15:23"
"28 000 грн","Липки","Печерський","Київ","2 кімнати","60 / 30 / 20 м²","поверх 4 з 5","сталінка","цегляний будинок","20 січня"
"31 000 грн","ЖК Златоустівський","Солдатська слобідка","Шевченківський","2 кімнати","84 / 55 / 20 м²","поверх 7 з 9","спец. проект","монолітно-каркасний","сьогодні о 14:07"
"38 300 грн","ЖК Новопечерська Вежа","Печерський","Київ","2 кімнати","55 / 14.5 / 10 м²","поверх 6 з 26","","","сьогодні о 12:57"
"42 130 грн","ЖК Rybalsky","Рибальський острів","Подільський","2 кімнати","69 / 34 / 14 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","12 січня"
"20 000 грн","ЖК Лазурний блюз","Лівобережний масив","Дніпровський","2 кімнати","87 / 38 / 20 м²","поверх 14 з 26","спец. проект","монолітно-каркасний","вчора о 11:04"
"13 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","43 / 26 / 6 м²","поверх 3 з 5","хрущівка","цегляний будинок","сьогодні о 12:35"
"34 470 грн","Звіринець","Печерський","Київ","2 кімнати","55 / 25 / 27 м²","поверх 22 з 24","гостинка","цегляний будинок","16 січня"
"27 990 грн","ЖК Молодіжний квартал","Осокорки","Дарницький","2 кімнати","93.8 / 47.7 / 16.5 м²","поверх 22 з 24","спец. проект","монолітно-каркасний","сьогодні о 04:26"
"21 990 грн","Позняки","Дарницький","Київ","2 кімнати","73 / 34.2 / 10 м²","поверх 6 з 16","спец. проект","цегляний будинок","сьогодні о 04:26"
"8 000 грн","Мінський","Оболонський","Київ","2 кімнати","48 / 30 / 7 м²","поверх 3 з 9","панельні","1971","вчора о 00:36"
"12 000 грн","Оболонь","Оболонський","Київ","2 кімнати","50 / 30 / 8 м²","поверх 4 з 9","панельні","1980","сьогодні о 11:57"
"57 450 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","48 / 20 / 20 м²","поверх 15 з 28","спец. проект","монолітно-каркасний","23 січня"
"11 000 грн","ЖК The Lakes","Голосіївський","Київ","2 кімнати","77 / 34 / 18 м²","поверх 25 з 25","АППС","утеплена панель","вчора о 13:52"
"7 500 грн","Первомайський масив","Солом'янський","Київ","2 кімнати","48 / 30 / 6 м²","поверх 3 з 5","хрущівка","цегляний будинок","вчора о 17:21"
"19 000 грн","ЖК Ліко-Град 3","Теремки-2","Голосіївський","2 кімнати","56 / 28 / 20 м²","поверх 4 з 15","спец. проект","монолітно-каркасний","19 січня"
"8 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","46 / 30 / 7.5 м²","поверх 5 з 5","хрущівка","панельні","вчора о 12:23"
"8 000 грн","Райдужний","Дніпровський","Київ","2 кімнати","50 / 30 / 7 м²","поверх 6 з 9","панельні","1982","вчора о 13:25"
"9 500 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","47 / 30 / 8 м²","поверх 5 з 5","хрущівка","панельні","сьогодні о 11:52"
"30 000 грн","ЖК Зелений острів-2","Сирець","Шевченківський","2 кімнати","75 / 40 / 15 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","22 січня"
"7 000 грн","Русанівка","Дніпровський","Київ","2 кімнати","44 / 28 / 7 м²","поверх 7 з 9","","","сьогодні о 18:31"
"51 705 грн","Чорна Гора","Печерський","Київ","2 кімнати","67 / 35 / 15 м²","поверх 8 з 24","","","5 січня"
"65 110 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","2 кімнати","50 / 35 / 15 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","5 січня"
"65 110 грн","ЖК Alter Ego","Київ","","2 кімнати","85 / 30 / 15 м²","поверх 17 з 23","","","сьогодні о 09:33"
"9 999 грн","Оболонь","Оболонський","Київ","2 кімнати","52 / 30 / 8 м²","поверх 6 з 10","серія 134","утеплена панель","11 січня"
"45 960 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","57 / 47 / 10 м²","поверх 6 з 10","спец. проект","монолітно-каркасний","23 січня"
"38 300 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","2 кімнати","80 / 40 / 14 м²","поверх 21 з 25","спец. проект","монолітно-каркасний","17 січня"
"24 000 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 35 / 20 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","вчора о 12:14"
"44 045 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","65 / 40 / 20 м²","поверх 11 з 31","спец. проект","монолітно-каркасний","сьогодні о 08:37"
"23 000 грн","ЖК Great","Дарницький","Київ","2 кімнати","78 / 30 / 21 м²","поверх 2 з 25","","","19 січня"
"23 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","91 / 60 / 10 м²","поверх 2 з 19","спец. проект","монолітно-каркасний","сьогодні о 10:03"
"47 875 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / 30 / 20 м²","поверх 10 з 25","спец. проект","монолітно-каркасний","19 січня"
"9 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","48 / 39 / 9 м²","поверх 14 з 14","серія 87","цегляний будинок","сьогодні о 06:38"
"13 700 грн","Оболонь","Оболонський","Київ","2 кімнати","61.2 / 33.3 / 8 м²","поверх 7 з 9","чеський проект","панельні","сьогодні о 12:04"
"12 000 грн","Харьківський","Дарницький","Київ","2 кімнати","58 / 40 / 9 м²","поверх 7 з 16","серія Т","утеплена панель","сьогодні о 22:26"
"8 500 грн","Троєщина","Деснянський","Київ","2 кімнати","58 / 35 / 9 м²","поверх 3 з 16","серія КТ","утеплена панель","сьогодні о 21:28"
"14 000 грн","Житловий будинок-5, Вигурівщина-20","Троєщина","Деснянський","2 кімнати","71 / 40 / 14 м²","поверх 4 з 26","спец. проект","панельні","сьогодні о 12:08"
"30 640 грн","Поділ","Подільський","Київ","2 кімнати","55 / 34 / 15 м²","поверх 3 з 3","дореволюційний","цегляний будинок","вчора о 16:23"
"15 000 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","60 / 33 / 8 м²","поверх 2 з 5","сталінка","цегляний будинок","сьогодні о 11:32"
"11 500 грн","Оболонь","Оболонський","Київ","2 кімнати","51 / 31 / 8 м²","поверх 5 з 9","серія 134","утеплена панель","17 січня"
"18 000 грн","ЖК вул. Миколи Лебедєва, 14","Соцмісто","Дніпровський","2 кімнати","60 / 20 / 24 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","сьогодні о 10:27"
"42 130 грн","Київ","","","2 кімнати","85.5 / 40 / 25 м²","поверх 24 з 25","","","вчора о 16:39"
"9 000 грн","Новобіличі","Святошинський","Київ","2 кімнати","48 / 32 / 6 м²","поверх 12 з 12","панельні","1976","14 грудня 2023 р."
"53 620 грн","Нова забудова","Голосіївський","Київ","2 кімнати","92 / 25 / 39 м²","поверх 13 з 19","хрущівка","цегляний будинок","21 січня"
"32 555 грн","ЖК Зелений острів-2","Сирець","Шевченківський","2 кімнати","72 / 30 / 32 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","вчора о 22:14"
"45 960 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","2 кімнати","87 / 40 / 20 м²","поверх 12 з 25","спец. проект","цегляний будинок","10 січня"
"22 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","55 / 30 / 8 м²","поверх 11 з 12","спец. проект","цегляний будинок","22 січня"
"8 000 грн","ДВРЗ","Дніпровський","Київ","2 кімнати","60 / 32 / 11 м²","поверх 2 з 4","сталінка","цегляний будинок","7 січня"
"53 620 грн","ЖК Richmond","Нижній Печерськ","Печерський","2 кімнати","82 / 55 / 25 м²","поверх 5 з 24","спец. проект","монолітно-каркасний","сьогодні о 14:36"
"9 000 грн","Кудрявець","Шевченківський","Київ","2 кімнати","46.1 / 29.2 / 6 м²","поверх 2 з 9","спец. проект","цегляний будинок","вчора о 09:00"
"8 000 грн","Борщагівка","Святошинський","Київ","2 кімнати","50 / 30 / 7 м²","поверх 1 з 5","хрущівка","панельні","сьогодні о 10:00"
"20 000 грн","Черепанова гора","Печерський","Київ","2 кімнати","50 / 35 / 15 м²","поверх 2 з 9","чеський проект","панельні","вчора о 08:34"
"13 500 грн","Черепанова гора","Печерський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 4 з 16","панельні","1967","вчора о 09:59"
"9 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 2 з 5","хрущівка","панельні","вчора о 12:45"
"9 000 грн","Нивки","Подільський","Київ","2 кімнати","45 / 29 / 8 м²","поверх 5 з 5","хрущівка","панельні","16 січня"
"18 000 грн","Нивки","Шевченківський","Київ","2 кімнати","30 / 12 / 12 м²","поверх 6 з 9","","","9 січня"
"10 000 грн","ДВРЗ","Дніпровський","Київ","2 кімнати","60 / 40 / 11 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","19 січня"
"28 000 грн","ЖК Львівський квартал","Шевченківський","Київ","2 кімнати","65 / 30 / 18 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","сьогодні о 11:53"
"21 000 грн","ЖК вул. Дніпровська набережна, 19, 19а, 19в, 23, 25","Позняки","Дарницький","2 кімнати","86 / 36 / 20 м²","поверх 12 з 18","спец. проект","монолітно-каркасний","вчора о 12:03"
"21 065 грн","ЖК просп. Академіка Глушкова, 92б","Теремки-1","Голосіївський","2 кімнати","70 / 32 / 25 м²","поверх 23 з 24","спец. проект","монолітно-каркасний","18 січня"
"28 725 грн","Нова забудова","Голосіївський","Київ","2 кімнати","85 / 40 / 14 м²","поверх 7 з 8","сталінка","цегляний будинок","сьогодні о 11:09"
"12 000 грн","Вишгородський масив","Оболонський","Київ","2 кімнати","54 / 32 / 9 м²","поверх 8 з 16","серія Т","утеплена панель","сьогодні о 14:25"
"37 917 грн","ЖК вул. Казимира Малевича (Боженка) / вул. Лабораторна","Нова забудова","Голосіївський","2 кімнати","50 / 30 / 20 м²","поверх 2 з 6","спец. проект","монолітно-каркасний","10 січня"
"30 640 грн","Липки","Печерський","Київ","2 кімнати","73 / 47 / 9 м²","поверх 10 з 14","сталінка","цегляний будинок","вчора о 11:12"
"15 000 грн","Осокорки","Дарницький","Київ","2 кімнати","72 / 42 / 12 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","21 січня"
"9 700 грн","Нивки","Шевченківський","Київ","2 кімнати","49 / 30 / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","вчора о 14:12"
"12 000 грн","Первомайський масив","Солом'янський","Київ","2 кімнати","46 / 31 / 9 м²","поверх 5 з 5","хрущівка","цегляний будинок","21 січня"
"12 000 грн","Олександрівська Слобідка","Солом'янський","Київ","2 кімнати","50 / 30 / 7 м²","поверх 8 з 9","спец. проект","цегляний будинок","23 січня"
"19 000 грн","ЖК The Lakes","Деміївка","Голосіївський","2 кімнати","60 / 30 / 20 м²","поверх 25 з 27","спец. проект","монолітно-каркасний","14 січня"
"15 500 грн","Воскресенка","Дніпровський","Київ","2 кімнати","45 / 30 / 5 м²","поверх 1 з 5","хрущівка","панельні","12 січня"
"53 582 грн","Оболонь","Оболонський","Київ","2 кімнати","60 / 45 / 10 м²","поверх 22 з 26","","","сьогодні о 14:21"
"12 500 грн","ЖК Ревуцький","Осокорки","Дарницький","2 кімнати","73 / 35 / 18 м²","поверх 22 з 25","","","сьогодні о 22:02"
"14 000 грн","Осокорки","Дарницький","Київ","2 кімнати","72 / 40 / 12 м²","поверх 12 з 16","спец. проект","монолітно-каркасний","сьогодні о 12:02"
"18 000 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","65 / 30 / 14 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","вчора о 12:25"
"12 000 грн","Оболонь","Оболонський","Київ","2 кімнати","46.6 / 27.7 / 5.9 м²","поверх 8 з 9","панельні","1980","12 січня"
"16 000 грн","ЖК вул. Драгоманова (будмайданчики 1, 2, 3)","Позняки","Дарницький","2 кімнати","86 / 50 / 17 м²","поверх 22 з 26","спец. проект","монолітно-каркасний","21 січня"
"13 500 грн","ЖК Троєщина","Троєщина","Деснянський","2 кімнати","54 / 35 / 8 м²","поверх 16 з 25","спец. проект","монолітно-каркасний","вчора о 15:55"
"7 500 грн","ДВРЗ","Дніпровський","Київ","2 кімнати","46 / 32 / 8 м²","поверх 5 з 5","хрущівка","цегляний будинок","16 січня"
"16 000 грн","ЖК вул. Єлизавети Чавдар, 3, 5, 7, 9","Осокорки","Дарницький","2 кімнати","74 / 35 / 15 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","9 січня"
"10 000 грн","Чорна Гора","Печерський","Київ","2 кімнати","52 / 32 / 10 м²","поверх 1 з 5","сталінка","цегляний будинок","21 січня"
"20 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","48 / 39 / 9 м²","поверх 16 з 16","БПС","утеплена панель","сьогодні о 21:56"
"17 496 грн","Святошино","Святошинський","Київ","2 кімнати","56 / 35 / 10 м²","поверх 5 з 16","спец. проект","цегляний будинок","22 січня"
"12 000 грн","Кадетський Гай","Солом'янський","Київ","2 кімнати","64 / 38 / 10 м²","поверх 3 з 10","спец. проект","утеплена панель","вчора о 15:39"
"10 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","51.9 / 29.1 / 7.5 м²","поверх 9 з 9","серія 87","цегляний будинок","22 січня"
"17 000 грн","ЖК Академ-квартал","Святошинський","Київ","2 кімнати","50 / 30 / 12 м²","поверх 24 з 25","","","сьогодні о 09:48"
"34 470 грн","ЖК Seven","Позняки","Дарницький","2 кімнати","65.6 / 45 / 11 м²","поверх 11 з 25","спец. проект","монолітно-каркасний","23 січня"
"8 500 грн","Шулявка","Солом'янський","Київ","2 кімнати","45 / 28 / 7.2 м²","поверх 3 з 5","хрущівка","цегляний будинок","сьогодні о 18:19"
"15 000 грн","ЖК просп. Академіка Глушкова, 92б","Теремки-1","Голосіївський","2 кімнати","55 / 25 / 17 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","сьогодні о 12:09"
"306 362 грн","Липки","Печерський","Київ","2 кімнати","80 / 40 / 10 м²","поверх 9 з 9","сталінка","цегляний будинок","22 січня"
"53 620 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","65 / 38 / 23 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","сьогодні о 11:52"
"12 500 грн","Нивки","Шевченківський","Київ","2 кімнати","46 / 28 / 9 м²","поверх 1 з 5","хрущівка","цегляний будинок","сьогодні о 17:32"
"28 725 грн","Липки","Печерський","Київ","2 кімнати","65 / 25 / 25 м²","поверх 5 з 8","сталінка","цегляний будинок","сьогодні о 11:11"
"25 000 грн","ЖК Аристократ","Нижній Печерськ","Печерський","2 кімнати","54 / 30 / 10 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","сьогодні о 18:48"
"53 620 грн","Липки","Печерський","Київ","2 кімнати","119.5 / 47.5 / 10 м²","поверх 2 з 8","спец. проект","монолітно-каркасний","сьогодні о 08:51"
"7 500 грн","Відрадний","Солом'янський","Київ","2 кімнати","43 / 32 / 7 м²","поверх 4 з 5","хрущівка","панельні","13 січня"
"29 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","100 / 50 / 30 м²","поверх 20 з 22","спец. проект","монолітно-каркасний","сьогодні о 16:43"
"19 150 грн","Варшавський Мікрорайон","Виноградар","Подільський","2 кімнати","48 / 16 / 16 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","15 січня"
"12 000 грн","Бортничі","Дарницький","Київ","2 кімнати","60 / 34 / 10 м²","поверх 3 з 5","спец. проект","монолітно-каркасний","сьогодні о 11:45"
"10 000 грн","Троєщина","Деснянський","Київ","2 кімнати","72 / 32 / 10 м²","поверх 21 з 22","АППС-люкс","утеплена панель","7 січня"
"13 000 грн","Сирець","Шевченківський","Київ","2 кімнати","47 / 28 / 7 м²","поверх 2 з 5","хрущівка","цегляний будинок","23 січня"
"8 800 грн","Позняки","Дарницький","Київ","2 кімнати","55 / 33 / 13 м²","поверх 3 з 11","АППС","утеплена панель","23 січня"
"6 700 грн","Вишгородський масив","Оболонський","Київ","2 кімнати","38 / 29 / 4.5 м²","поверх 5 з 5","хрущівка","цегляний будинок","9 січня"
"8 000 грн","Воскресенка","Дніпровський","Київ","2 кімнати","48 / 27 / 7 м²","поверх 4 з 5","хрущівка","панельні","сьогодні о 11:41"
"57 450 грн","Липки","Печерський","Київ","2 кімнати","101 / 80 / 20 м²","поверх 6 з 6","","","18 січня"
"10 000 грн","Голосіїво","Голосіївський","Київ","2 кімнати","50 / 35 / 7 м²","поверх 3 з 5","цегляний будинок","1956","15 січня"
"8 000 грн","Троєщина","Деснянський","Київ","2 кімнати","50 / 30 / 9 м²","поверх 3 з 9","серія 96","утеплена панель","сьогодні о 18:24"
"8 000 грн","Сирець","Шевченківський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 6 з 9","чеський проект","панельні","сьогодні о 11:44"
"20 000 грн","Оболонь","Оболонський","Київ","2 кімнати","84 / 34 / 22 м²","поверх 16 з 16","АППС-люкс","утеплена панель","23 січня"
