"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"22 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","51 / 35 / 12 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1914"
"32 555 грн","ЖК RiverStone","Позняки","Дарницький","1 кімната","60 / 24 / 20 м²","поверх 9 з 23","спец. проект","монолітно-каркасний","2020"
"24 000 грн","ЖК Grand Park","Куренівка","Київ","1 кімната","43 / 16 / 12 м²","поверх 8 з 25","","",""
"76 600 грн","ЖК Французький квартал 2","Нова забудова","Печерський","3 кімнати","82 / 60 / 10 м²","поверх 4 з 9","спец. проект","монолітно-каркасний","2021"
"45 960 грн","Липки","Печерський","Київ","2 кімнати","57 / 30 / 10 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1897"
"65 110 грн","Оболонь","Оболонський","Київ","5 кімнат","270 / 170 / 20 м²","поверх 9 з 11","спец. проект","монолітно-каркасний","2001"
"76 600 грн","Старий Київ","Шевченківський","Київ","3 кімнати","99 / 67 / 18 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1885"
"42 130 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","80 / 42 / 18 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2021"
"766 000 грн","ЖК вул. Ковпака, 17","Нова забудова","Печерський","6 кімнат","555 / 370 / 32 м²","поверх 18 з 20","спец. проект","монолітно-каркасний","2001"
"18 500 грн","Нова забудова","Голосіївський","Київ","3 кімнати","75 / 35 / 20 м²","поверх 10 з 16","спец. проект","цегляний будинок","1993"
"28 725 грн","ЖК Podil Plaza & Residence","Шевченківський","Київ","1 кімната","40 / 20 / 10 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2021"
"38 300 грн","Шевченківський","Київ","","3 кімнати","144 / 80 / 12 м²","поверх 2 з 6","цегляний будинок","",""
"34 000 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","86 / 43 / 22 м²","поверх 5 з 25","спец. проект","монолітно-каркасний","2012"
"95 750 грн","ЖК Chicago Central House","Нова забудова","Голосіївський","3 кімнати","113 / 60 / 40 м²","поверх 12 з 24","спец. проект","монолітно-каркасний","2019"
"10 000 грн","Харьківський","Дарницький","Київ","2 кімнати","46.9 / 26 / 8 м²","поверх 3 з 9","серія 134","утеплена панель","1987"
"38 300 грн","Липки","Печерський","Київ","3 кімнати","152 / 50 / 35 м²","поверх 7 з 11","сталінка","цегляний будинок","1953"
"21 999 грн","ЖК Зарічний","Позняки","Дарницький","1 кімната","47 / 20 / 12.8 м²","поверх 6 з 25","спец. проект","монолітно-каркасний","2015"
"38 000 грн","Воздвиженка","Поділ","Подільський","3 кімнати","100 / 70 / 30 м²","поверх 4 з 4","спец. проект","цегляний будинок","2005"
"44 045 грн","Клубний будинок „Арт Холл“","Історичний центр","Шевченківський","2 кімнати","127 / 103 / 9 м²","поверх 15 з 24","спец. проект","монолітно-каркасний","2017"
"153 200 грн","Історичний центр","Шевченківський","Київ","4 кімнати","160 / 110 / 35 м²","поверх 4 з 5","дореволюційний","цегляний будинок","1909"
"95 750 грн","Нова забудова","Голосіївський","Київ","3 кімнати","117 / 85 / 25 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1910"
"11 500 грн","ЖК Метро парк","Харьківський","Дарницький","1 кімната","31 / 16 / 8 м²","поверх 10 з 12","","",""
"12 000 грн","Оболонь","Оболонський","Київ","1 кімната","30 / 17 / 10 м²","поверх 7 з 9","","",""
"38 300 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","4 кімнати","160 / 60 / 15 м²","поверх 12 з 17","спец. проект","монолітно-каркасний","2006"
"38 300 грн","Поділ","Подільський","Київ","3 кімнати","88 / 54 / 15 м²","поверх 3 з 5","сталінка","цегляний будинок","1928"
"21 000 грн","Ґалаґани","Святошинський","Київ","3 кімнати","86 / 50 / 14 м²","поверх 3 з 5","сталінка","цегляний будинок","1949"
"17 000 грн","Оболонь","Оболонський","Київ","3 кімнати","70 / 40 / 10 м²","поверх 9 з 16","БПС","утеплена панель","1979"
"33 000 грн","ЖК Парус","Лук'янівка","Шевченківський","3 кімнати","124 / 1 / 1 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2008"
"40 598 грн","ЖК Зарічний","Позняки","Дарницький","3 кімнати","95 / 56 / 15 м²","поверх 7 з 24","спец. проект","монолітно-каркасний","2019"
"38 300 грн","ЖК Дипломат-холл","Нова забудова","Голосіївський","2 кімнати","68 / 50 / 10 м²","поверх 5 з 16","спец. проект","монолітно-каркасний","2006"
"51 705 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","60 / 40 / 10 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2018"
"12 000 грн","ЖК Славутич","Позняки","Дарницький","1 кімната","25 / 18 / 6 м²","поверх 5 з 12","спец. проект","монолітно-каркасний","2018"
"11 500 грн","ЖК Ревуцький","Осокорки","Дарницький","1 кімната","48 / 18 / 15 м²","поверх 3 з 24","","",""
"25 000 грн","Липки","Печерський","Київ","2 кімнати","60 / 37 / 8 м²","поверх 4 з 8","сталінка","цегляний будинок","1951"
"86 175 грн","Історичний центр","Шевченківський","Київ","3 кімнати","100 / 64 / 12 м²","поверх 2 з 3","дореволюційний","цегляний будинок","1893"
"21 999 грн","ЖК вул. Мишуги, 2","Осокорки","Дарницький","3 кімнати","115 / 80 / 30 м²","поверх 5 з 23","спец. проект","монолітно-каркасний","2008"
"76 600 грн","Історичний центр","Шевченківський","Київ","5 кімнат","207 / 100 / 25 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1917"
"13 000 грн","Теремки-2","Голосіївський","Київ","1 кімната","45 / 20 / 11 м²","поверх 2 з 16","АППС-люкс","утеплена панель","2005"
"8 000 грн","Ґалаґани","Святошинський","Київ","2 кімнати","48 / 29 / 9 м²","поверх 6 з 16","БПС","утеплена панель","1981"
"76 600 грн","Історичний центр","Шевченківський","Київ","3 кімнати","130 / 80 / 40 м²","поверх 10 з 10","спец. проект","цегляний будинок","2005"
"42 130 грн","ЖК Златоустівський","Солдатська слобідка","Шевченківський","2 кімнати","86 / 40 / 25 м²","поверх 11 з 14","спец. проект","монолітно-каркасний","2013"
"18 000 грн","ЖК Ново-Деміївський","Деміївка","Голосіївський","1 кімната","50 / 30 / 15 м²","поверх 6 з 17","спец. проект","монолітно-каркасний","2011"
"114 900 грн","ЖК Хвиля","Печерськ","Печерський","6 кімнат","400 / 170 / 21.7 м²","поверх 15 з 16","спец. проект","монолітно-каркасний","2005"
"76 600 грн","ЖК вул. Круглоуніверситетська, 3-5","Липки","Печерський","4 кімнати","241 / 114 / 35 м²","поверх 10 з 13","спец. проект","монолітно-каркасний","2008"
"49 790 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","126 / 85 / 15 м²","поверх 11 з 20","спец. проект","монолітно-каркасний","2013"
"111 070 грн","ЖК Ярославів Град","Шевченківський","Київ","4 кімнати","107 / 57 / 24 м²","поверх 3 з 10","","",""
"57 450 грн","ЖК Введенський","Печерськ","Печерський","4 кімнати","137 / 1 / 1 м²","поверх 3 з 8","спец. проект","монолітно-каркасний","2004"
"57 450 грн","ЖК Seven","Березняки","Дніпровський","4 кімнати","120 / 60 / 45 м²","поверх 24 з 25","","",""
"91 920 грн","ЖК Crystal Park","Шулявка","Шевченківський","4 кімнати","156 / 90 / 32 м²","поверх 7 з 10","спец. проект","монолітно-каркасний","2013"
"49 790 грн","ЖК Tetris Hall","Нова забудова","Печерський","2 кімнати","55 / 30 / 10 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2016"
"45 960 грн","ЖК бульвар Лесі Українки, 23, 30Б","Нижній Печерськ","Печерський","3 кімнати","146 / 50 / 25 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2005"
"23 000 грн","Печерськ","Печерський","Київ","2 кімнати","89.9 / 42.6 / 14.5 м²","поверх 3 з 3","дореволюційний","цегляний будинок","1917"
"65 110 грн","ЖК вул. Щекавицька, 30/39","Поділ","Подільський","4 кімнати","161 / 120 / 15 м²","поверх 4 з 8","спец. проект","монолітно-каркасний","2005"
"88 090 грн","Старий Київ","Шевченківський","Київ","4 кімнати","200 / 120 / 20 м²","поверх 5 з 7","дореволюційний","цегляний будинок","1908"
"42 130 грн","Поділ","Подільський","Київ","2 кімнати","55 / 34 / 15 м²","поверх 3 з 3","дореволюційний","цегляний будинок","1917"
"53 620 грн","Нова забудова","Голосіївський","Київ","3 кімнати","80 / 30 / 37 м²","поверх 4 з 4","дореволюційний","цегляний будинок",""
"12 000 грн","Оболонь","Оболонський","Київ","1 кімната","37 / 16 / 12 м²","поверх 4 з 9","серія 134","утеплена панель","1978"
"44 045 грн","ЖК Рів'єра Ріверсайд","Лівобережний масив","Дніпровський","3 кімнати","100 / 60 / 12 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","2012"
"49 790 грн","ЖК Central Park","Нова забудова","Печерський","2 кімнати","45 / 30 / 15 м²","поверх 19 з 25","спец. проект","монолітно-каркасний","2015"
"16 000 грн","ЖК Академ-квартал","Святошинський","Київ","1 кімната","44 / 17 / 12 м²","поверх 2 з 24","","",""
"153 200 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","4 кімнати","200 / 130 / 20 м²","поверх 2 з 15","спец. проект","монолітно-каркасний","2017"
"49 790 грн","Нова забудова","Шевченківський","Київ","4 кімнати","180 / 70 / 60 м²","поверх 2 з 4","цегляний будинок","",""
"35 000 грн","Старий Київ","Шевченківський","Київ","3 кімнати","120 / 60 / 35 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1900"
"21 000 грн","ЖК Нивки-Парк","Ґалаґани","Святошинський","2 кімнати","48 / 32 / 12 м²","поверх 4 з 16","спец. проект","монолітно-каркасний","2019"
"76 600 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","86 / 51 / 16 м²","поверх 5 з 15","спец. проект","монолітно-каркасний","2017"
"22 000 грн","Нова забудова","Голосіївський","Київ","1 кімната","38 / 28 / 5 м²","поверх 2 з 7","сталінка","цегляний будинок","1958"
"72 770 грн","ЖК Alter Ego","Черепанова гора","Печерський","3 кімнати","107 / 60 / 20 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2018"
"76 600 грн","ЖК Липська вежа","Липки","Печерський","3 кімнати","145 / 77 / 19 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2009"
"32 000 грн","Липки","Печерський","Київ","3 кімнати","110 / 60 / 16 м²","поверх 1 з 9","совмін","цегляний будинок","1975"
"76 600 грн","ЖК Кловський узвіз, 7","Печерськ","Печерський","4 кімнати","195 / 135 / 50 м²","поверх 21 з 45","спец. проект","монолітно-каркасний","2012"
"19 000 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","75 / 42 / 12 м²","поверх 14 з 16","спец. проект","цегляний будинок","1994"
"28 000 грн","Кудрявець","Шевченківський","Київ","3 кімнати","80 / 52 / 10 м²","поверх 5 з 5","сталінка","цегляний будинок","1955"
"34 470 грн","ЖК Cardinal","Нова забудова","Печерський","2 кімнати","54 / 30 / 13 м²","поверх 13 з 20","спец. проект","монолітно-каркасний","2019"
"23 000 грн","Осокорки","Дарницький","Київ","3 кімнати","108 / 70 / 19 м²","поверх 17 з 23","спец. проект","монолітно-каркасний","2004"
"20 000 грн","Біличі","Святошинський","Київ","3 кімнати","115 / 63 / 15 м²","поверх 8 з 16","спец. проект","монолітно-каркасний","2005"
"33 053 грн","Печерськ","Печерський","Київ","2 кімнати","62 / 30 / 25 м²","поверх 5 з 5","сталінка","цегляний будинок","1961"
"383 000 грн","Поділ","Подільський","Київ","5 кімнат","268 / 150 / 30 м²","поверх 4 з 5","2015","",""
"24 998 грн","Печерськ","Печерський","Київ","2 кімнати","64 / 35 / 9 м²","поверх 1 з 7","сталінка","цегляний будинок","1956"
"51 705 грн","ЖК New York Concept House","Нова забудова","Голосіївський","2 кімнати","88 / 45 / 15 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2018"
"14 000 грн","ЖК 4 сезони","Голосіїво","Голосіївський","1 кімната","37 / 20 / 17 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2017"
"19 150 грн","Позняки","Дарницький","Київ","3 кімнати","95 / 50 / 15 м²","поверх 6 з 16","спец. проект","цегляний будинок","1997"
"26 810 грн","Нова забудова","Печерський","Київ","3 кімнати","80 / 40 / 9 м²","поверх 2 з 7","","",""
"63 195 грн","ЖК Діадема","Позняки","Дарницький","3 кімнати","170 / 140 / 30 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2006"
"45 960 грн","Нова забудова","Голосіївський","Київ","3 кімнати","119 / 48 / 32 м²","поверх 4 з 13","спец. проект","монолітно-каркасний","2005"
"30 000 грн","Чорна Гора","Печерський","Київ","3 кімнати","112 / 50 / 15 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","2001"
"38 000 грн","ЖК Придніпровський","Лівобережний масив","Дніпровський","3 кімнати","147 / 92 / 16 м²","поверх 12 з 22","спец. проект","монолітно-каркасний","2005"
"45 960 грн","ЖК Obolon Residences","Оболонь","Оболонський","2 кімнати","90 / 65 / 22 м²","поверх 17 з 26","спец. проект","монолітно-каркасний","2017"
"27 000 грн","Лівобережний масив","Дніпровський","Київ","3 кімнати","110 / 64 / 15 м²","поверх 7 з 22","спец. проект","монолітно-каркасний","2004"
"38 300 грн","ЖК Ярославів Град","Шевченківський","Київ","1 кімната","48 / 16 / 25 м²","поверх 11 з 25","","",""
"15 000 грн","Осокорки","Дарницький","Київ","3 кімнати","95 / 55 / 12 м²","поверх 16 з 16","серія КТ","утеплена панель","1997"
"76 600 грн","Історичний центр","Шевченківський","Київ","4 кімнати","147.2 / 100 / 20 м²","поверх 5 з 5","сталінка","цегляний будинок","1949"
"49 790 грн","ЖК New York Concept House","Нова забудова","Голосіївський","2 кімнати","51 / 31 / 14 м²","поверх 4 з 22","спец. проект","монолітно-каркасний","2018"
"24 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","87 / 43 / 17 м²","поверх 1 з 25","спец. проект","монолітно-каркасний","2008"
"28 000 грн","Печерськ","Печерський","Київ","2 кімнати","62 / 40 / 10 м²","поверх 2 з 9","спец. проект","цегляний будинок","1967"
"32 555 грн","ЖК Botanic Towers","Нова забудова","Шевченківський","3 кімнати","120 / 75 / 35 м²","поверх 10 з 28","спец. проект","монолітно-каркасний","2008"
"44 000 грн","Нова забудова","Печерський","Київ","3 кімнати","140 / 70 / 20 м²","поверх 14 з 18","спец. проект","монолітно-каркасний","2005"
"20 000 грн","ЖК вул. Драгоманова, 35","Позняки","Дарницький","1 кімната","55 / 18 / 25 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","2017"
"34 470 грн","Липки","Печерський","Київ","4 кімнати","182 / 112 / 17 м²","поверх 4 з 5","сталінка","цегляний будинок","1936"
"23 000 грн","Нова забудова","Шевченківський","Київ","1 кімната","35 / 20 / 7 м²","поверх 1 з 4","дореволюційний","цегляний будинок","1917"
"20 500 грн","ЖК просп. Героїв Сталінграда, 55","Оболонь","Оболонський","2 кімнати","89 / 57 / 20 м²","поверх 20 з 24","спец. проект","монолітно-каркасний","2010"
"24 900 грн","Нова забудова","Голосіївський","Київ","3 кімнати","80 / 50 / 9 м²","поверх 3 з 9","спец. проект","цегляний будинок","1994"
"25 000 грн","Позняки","Дарницький","Київ","3 кімнати","102 / 60 / 20 м²","поверх 11 з 22","спец. проект","монолітно-каркасний","2004"
"57 450 грн","Нова забудова","Голосіївський","Київ","4 кімнати","150 / 93 / 25 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1912"
"38 262 грн","Липки","Печерський","Київ","3 кімнати","110 / 60 / 17 м²","поверх 2 з 5","сталінка","цегляний будинок","1936"
"68 940 грн","ЖК вул. Московська, 46/2","Печерськ","Печерський","4 кімнати","160 / 100 / 40 м²","поверх 22 з 23","спец. проект","монолітно-каркасний","2006"
"17 000 грн","Позняки","Дарницький","Київ","2 кімнати","60 / 13 / 35 м²","поверх 16 з 22","спец. проект","монолітно-каркасний","2004"
"57 450 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","100 / 60 / 20 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2013"
"18 000 грн","ЖК Академ-квартал","Святошинський","Київ","2 кімнати","50 / 30 / 12 м²","поверх 24 з 25","","",""
"37 917 грн","Нова забудова","Голосіївський","Київ","4 кімнати","185 / 93 / 14 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1917"
"42 130 грн","Липки","Печерський","Київ","5 кімнат","263 / 185 / 35 м²","поверх 3 з 18","спец. проект","монолітно-каркасний","2000"
"114 900 грн","Клубний дiм Villa Nr. 1","Нижній Печерськ","Печерський","3 кімнати","150 / 60 / 60 м²","поверх 2 з 5","спец. проект","монолітно-каркасний","2009"
"24 000 грн","Печерськ","Печерський","Київ","3 кімнати","84 / 50 / 9 м²","поверх 12 з 16","совмін","цегляний будинок","1982"
"30 640 грн","ЖК Manhattan city","Київ","","1 кімната","53 / 30 / 20 м²","поверх 19 з 36","2021","",""
"38 300 грн","ЖК Корона Печерська","Печерськ","Печерський","4 кімнати","210.5 / 100 / 14 м²","поверх 16 з 27","спец. проект","монолітно-каркасний","2005"
"50 500 грн","ЖК Покровський посад","Кудрявець","Шевченківський","4 кімнати","130 / 90 / 30 м²","поверх 12 з 22","спец. проект","монолітно-каркасний","2014"
"17 000 грн","Звіринець","Печерський","Київ","2 кімнати","48 / 27 / 7 м²","поверх 2 з 5","","",""
"45 000 грн","ЖК Придніпровський","Лівобережний масив","Дніпровський","4 кімнати","145 / 100 / 18 м²","поверх 14 з 22","спец. проект","монолітно-каркасний","2006"
"153 162 грн","ЖК вул. Богдана Хмельницького, 80-82","Історичний центр","Шевченківський","4 кімнати","300 / 150 / 70 м²","поверх 8 з 9","спец. проект","монолітно-каркасний","2002"
"42 130 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","2 кімнати","65 / 20 / 25 м²","поверх 6 з 22","спец. проект","цегляний будинок","2014"
"10 000 грн","Поділ","Подільський","Київ","1 кімната","31 / 18 / 5 м²","поверх 4 з 5","хрущівка","цегляний будинок",""
"38 300 грн","ЖК вул. Антоновича (Горького), 72","Нова забудова","Голосіївський","1 кімната","56 / 15 / 25 м²","поверх 11 з 18","спец. проект","монолітно-каркасний","2006"
"95 750 грн","Липки","Печерський","Київ","3 кімнати","120 / 85 / 20 м²","поверх 3 з 6","дореволюційний","цегляний будинок","1917"
"57 450 грн","ЖК Французький квартал 2","Нова забудова","Печерський","3 кімнати","83 / 49 / 17 м²","поверх 8 з 24","спец. проект","монолітно-каркасний","2019"
"34 470 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","64 / 45 / 5 м²","поверх 23 з 24","спец. проект","монолітно-каркасний","2012"
"222 102 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","3 кімнати","186 / 70 / 60 м²","поверх 18 з 22","спец. проект","монолітно-каркасний","2019"
"19 150 грн","ЖК Елегант","Нова забудова","Шевченківський","1 кімната","47 / 25 / 10 м²","поверх 29 з 31","спец. проект","монолітно-каркасний","2013"
"34 470 грн","ЖК Central Park","Нова забудова","Печерський","2 кімнати","60 / 37 / 18 м²","поверх 5 з 24","спец. проект","монолітно-каркасний","2015"
"10 000 грн","Лісовий","Деснянський","Київ","2 кімнати","46 / 30.7 / 7 м²","поверх 8 з 9","панельні","1968",""
"114 900 грн","ЖК PecherSKY","Звіринець","Печерський","3 кімнати","155 / 75 / 15 м²","поверх 18 з 25","спец. проект","монолітно-каркасний","2013"
"15 000 грн","Оболонь","Оболонський","Київ","3 кімнати","63 / 30 / 15 м²","поверх 9 з 9","серія 134","утеплена панель","1977"
"11 000 грн","Соцмісто","Дніпровський","Київ","3 кімнати","55 / 38 / 6 м²","поверх 2 з 5","хрущівка","цегляний будинок",""
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","85 / 50 / 17 м²","поверх 17 з 21","спец. проект","монолітно-каркасний","2013"
"41 999 грн","ЖК New York Concept House","Нова забудова","Голосіївський","1 кімната","50 / 40 / 10 м²","поверх 3 з 25","спец. проект","монолітно-каркасний","2018"
"30 640 грн","Старий Київ","Шевченківський","Київ","3 кімнати","88 / 59 / 15 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1895"
"34 087 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 20 / 25 м²","поверх 7 з 23","спец. проект","монолітно-каркасний","2012"
"27 000 грн","Липки","Печерський","Київ","3 кімнати","75 / 55 / 12 м²","поверх 7 з 8","сталінка","цегляний будинок","1948"
"34 470 грн","ЖК Delmar","Чорна Гора","Київ","2 кімнати","56 / 31 / 15 м²","поверх 27 з 30","2019","",""
"210 650 грн","Нова забудова","Голосіївський","Київ","3 кімнати","204 / 100 / 57 м²","поверх 6 з 6","дореволюційний","цегляний будинок","1917"
"22 000 грн","Нова забудова","Шевченківський","Київ","2 кімнати","60 / 18 / 11 м²","поверх 5 з 5","сталінка","цегляний будинок","1937"
"13 500 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","60 / 35 / 10 м²","поверх 7 з 9","чеський проект","панельні","1976"
"28 000 грн","Липки","Печерський","Київ","3 кімнати","70 / 40 / 9 м²","поверх 4 з 5","сталінка","цегляний будинок","1932"
"21 990 грн","ЖК Seven","Осокорки","Дарницький","1 кімната","40 / 15 / 25 м²","поверх 14 з 25","2021","",""
"10 000 грн","Солом'янка","Солом'янський","Київ","2 кімнати","46 / 31 / 7 м²","поверх 5 з 5","хрущівка","цегляний будинок","1963"
"57 450 грн","Липки","Печерський","Київ","3 кімнати","140 / 60 / 30 м²","поверх 4 з 7","дореволюційний","цегляний будинок","1895"
"18 000 грн","ЖК Наш будинок","Ґалаґани","Святошинський","1 кімната","54 / 20 / 15 м²","поверх 14 з 24","спец. проект","монолітно-каркасний","2016"
"49 790 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","93 / 46 / 17 м²","поверх 3 з 16","спец. проект","монолітно-каркасний","2017"
"49 790 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","65 / 25 / 10 м²","поверх 28 з 30","спец. проект","монолітно-каркасний","2016"
"114 900 грн","ЖК Творець","Нижній Печерськ","Печерський","5 кімнат","270 / 125 / 35 м²","поверх 6 з 25","спец. проект","монолітно-каркасний","2004"
"45 960 грн","Печерськ","Печерський","Київ","3 кімнати","98 / 55 / 35 м²","поверх 11 з 14","совмін","цегляний будинок","1974"
"76 600 грн","Історичний центр","Шевченківський","Київ","3 кімнати","170 / 110 / 30 м²","поверх 3 з 16","спец. проект","монолітно-каркасний","2005"
"76 600 грн","Нова забудова","Голосіївський","Київ","6 кімнат","270 / 160 / 50 м²","поверх 6 з 8","дореволюційний","цегляний будинок","1911"
"191 500 грн","ЖК Ambassador House","Історичний центр","Шевченківський","3 кімнати","168 / 90 / 30 м²","поверх 3 з 12","спец. проект","монолітно-каркасний","2007"
"32 555 грн","Старий Київ","Шевченківський","Київ","2 кімнати","80 / 45 / 10 м²","поверх 3 з 5","дореволюційний","цегляний будинок","1904"
"57 450 грн","ЖК вул. Євгена Коновальця (Щорса), 36в","Нижній Печерськ","Печерський","3 кімнати","190 / 122 / 28 м²","поверх 24 з 26","спец. проект","монолітно-каркасний","2011"
"111 070 грн","Липки","Печерський","Київ","4 кімнати","200 / 130 / 50 м²","поверх 15 з 18","спец. проект","монолітно-каркасний","2000"
"11 500 грн","Біличі","Святошинський","Київ","1 кімната","35 / 16 / 6 м²","поверх 7 з 9","серія KП","цегляний будинок","1989"
"10 000 грн","Саперна Слобідка","Голосіївський","Київ","1 кімната","20 / 14 / 5 м²","поверх 3 з 9","гостинка","цегляний будинок","1977"
"34 470 грн","Оболонь","Оболонський","Київ","3 кімнати","105 / 40 / 30 м²","поверх 9 з 24","","",""
"17 000 грн","ЖК Зарічний","Позняки","Дарницький","1 кімната","50 / 15 / 16 м²","поверх 12 з 26","спец. проект","монолітно-каркасний","2019"
"5 000 грн","Шулявка","Солом'янський","Київ","1 кімната","19 / 15 / 3 м²","поверх 5 з 5","гостинка","цегляний будинок","1970"
"45 960 грн","ЖК Французький квартал 2","Нова забудова","Печерський","1 кімната","49 / 18 / 20 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2019"
"28 725 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","59.5 / 35 / 18 м²","поверх 15 з 22","спец. проект","монолітно-каркасний","2020"
"25 000 грн","ЖК Рів'єра","Дарницький","Київ","2 кімнати","70 / 40 / 17 м²","поверх 3 з 10","спец. проект","монолітно-каркасний","2017"
"9 000 грн","Шулявка","Шевченківський","Київ","1 кімната","33 / 19 / 6.4 м²","поверх 4 з 9","цегляний будинок","1964",""
"32 555 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","45 / 20 / 15 м²","поверх 24 з 24","спец. проект","монолітно-каркасний","2017"
"14 489 грн","Осокорки","Дарницький","Київ","1 кімната","50 / 18 / 10 м²","поверх 4 з 24","спец. проект","монолітно-каркасний",""
"16 000 грн","ЖК просп. Академіка Глушкова, 92б","Теремки-1","Голосіївський","1 кімната","46 / 19 / 12 м²","поверх 19 з 22","спец. проект","монолітно-каркасний","2016"
"19 999 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","43 / 35 / 8 м²","поверх 4 з 25","спец. проект","монолітно-каркасний","2019"
"14 999 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","47 / 23 / 11 м²","поверх 7 з 9","чеський проект","панельні","1969"
"16 661 грн","Оболонь","Оболонський","Київ","2 кімнати","55 / 30 / 9 м²","поверх 14 з 16","серія Т","утеплена панель","1982"
"26 810 грн","ЖК Delmar","Чорна Гора","Київ","1 кімната","40 / 27 / 10 м²","поверх 12 з 30","2019","",""
"40 000 грн","Оболонь","Оболонський","Київ","2 кімнати","61 / 16 / 24 м²","поверх 11 з 26","","",""
"22 500 грн","Нова забудова","Голосіївський","Київ","1 кімната","35 / 14 / 10 м²","поверх 3 з 5","хрущівка","цегляний будинок","1966"
"19 000 грн","Осокорки","Дарницький","Київ","3 кімнати","105 / 58 / 14 м²","поверх 3 з 16","серія КТ","утеплена панель","1997"
"30 640 грн","Старий Київ","Шевченківський","Київ","2 кімнати","60 / 38 / 10 м²","поверх 5 з 6","дореволюційний","цегляний будинок","1870"
"37 000 грн","Нова забудова","Шевченківський","Київ","3 кімнати","140 / 75 / 18 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"21 500 грн","Нова забудова","Голосіївський","Київ","1 кімната","43 / 25 / 7 м²","поверх 3 з 4","дореволюційний","цегляний будинок","1917"
"19 100 грн","Липки","Печерський","Київ","1 кімната","50 / 20 / 15 м²","поверх 2 з 5","сталінка","цегляний будинок","1933"
"45 960 грн","Солдатська слобідка","Шевченківський","Київ","3 кімнати","120 / 50 / 47 м²","поверх 7 з 16","спец. проект","монолітно-каркасний","2000"
"53 620 грн","Нова забудова","Печерський","Київ","4 кімнати","147 / 86 / 12 м²","поверх 4 з 7","сталінка","цегляний будинок","1955"
"153 200 грн","Історичний центр","Шевченківський","Київ","5 кімнат","285 / 140 / 20 м²","поверх 6 з 7","дореволюційний","цегляний будинок","1913"
"45 960 грн","Поділ","Подільський","Київ","2 кімнати","72 / 38 / 12 м²","поверх 3 з 7","спец. проект","монолітно-каркасний","2008"
"22 000 грн","Нова забудова","Печерський","Київ","2 кімнати","52 / 18.5 / 19 м²","поверх 6 з 9","спец. проект","монолітно-каркасний","2005"
