price,district,rooms,floor,metro,total_area,kitchen_area,floor_total
25000,Печерський,2,8.0,0,45.0,7.0,8.0
7500,Дніпровський,2,4.0,0,44.0,6.0,5.0
9500,Солом'янський,2,9.0,0,57.0,10.0,9.0
7500,Деснянський,2,8.0,0,50.0,10.0,9.0
25000,Солом'янський,2,4.0,0,55.0,16.0,25.0
153200,Печерський,2,2.0,0,212.0,70.0,5.0
114900,Печерський,2,3.0,0,185.0,60.0,5.0
42130,Печерський,2,10.0,0,55.0,30.0,24.0
26500,Печерський,2,7.0,0,78.0,22.0,21.0
42130,Печерський,2,10.0,0,90.0,28.0,16.0
42130,Печерський,2,2.0,0,67.0,15.0,10.0
28000,Голосіївський,2,11.0,0,60.0,24.0,19.0
49790,Печерський,2,9.0,0,120.0,8.0,24.0
23000,Подільський,2,18.0,0,64.0,13.0,21.0
19500,Солом'янський,2,2.0,0,62.0,15.0,20.0
34470,Шевченківський,2,23.0,0,81.0,16.0,25.0
35000,Шевченківський,2,23.0,0,92.0,50.0,24.0
7500,Деснянський,2,6.0,0,56.0,8.5,16.0
16000,Голосіївський,2,4.0,0,42.0,18.0,9.0
12500,Деснянський,2,8.0,0,60.0,9.0,16.0
53620,Голосіївський,2,13.0,0,75.0,12.0,23.0
6800,Деснянський,2,6.0,0,54.0,9.0,9.0
16500,Печерський,2,3.0,0,50.0,15.0,5.0
14500,Солом'янський,2,13.0,0,50.0,10.0,13.0
19000,Солом'янський,2,4.0,0,65.0,20.0,20.0
20000,Шевченківський,2,5.0,0,88.0,12.0,14.0
20000,Дніпровський,2,13.0,0,52.0,52.0,26.0
20000,Солом'янський,2,10.0,0,52.0,20.0,17.0
76600,Печерський,2,9.0,0,86.0,20.0,30.0
34470,Святошинський,2,5.0,0,43.0,15.0,8.0
6500,Дніпровський,2,4.0,0,45.0,30.0,5.0
8990,Дарницький,2,5.0,0,52.0,7.5,9.0
9800,Деснянський,2,5.0,0,54.0,8.0,16.0
7500,Дніпровський,2,2.0,0,44.0,7.0,9.0
25000,Печерський,2,6.0,0,50.0,20.0,15.0
8000,Дніпровський,2,2.0,0,44.0,7.0,5.0
8000,Дніпровський,2,4.0,0,45.0,8.0,5.0
10000,Святошинський,2,6.0,0,47.0,7.0,9.0
10000,Оболонський,2,6.0,0,55.0,8.0,9.0
14000,Голосіївський,2,3.0,0,54.0,14.0,9.0
9000,Солом'янський,2,1.0,0,52.0,8.0,9.0
12000,Дарницький,2,17.0,0,70.0,11.3,22.0
12000,Дарницький,2,10.0,0,60.0,8.0,16.0
13000,Солом'янський,2,12.0,0,52.0,23.0,24.0
10000,Шевченківський,2,3.0,0,45.0,5.0,5.0
12000,Печерський,2,6.0,0,60.0,10.0,14.0
15000,Шевченківський,2,8.0,0,48.0,10.0,16.0
15000,Дніпровський,2,16.0,0,68.0,16.0,25.0
7000,Деснянський,2,13.0,0,55.0,9.0,16.0
7000,Оболонський,2,3.0,0,36.0,6.0,9.0
9000,Святошинський,2,7.0,0,56.0,9.0,16.0
9000,Дарницький,2,2.0,0,51.0,8.0,5.0
7500,Деснянський,2,13.0,0,75.0,8.0,16.0
13000,Подільський,2,7.0,0,54.0,9.0,9.0
11000,Печерський,2,4.0,0,45.0,8.0,5.0
12000,Шевченківський,2,4.0,0,46.0,7.0,5.0
44000,Шевченківський,2,5.0,0,76.3,25.0,16.0
12000,Дніпровський,2,3.0,0,48.0,7.0,9.0
14000,Голосіївський,2,2.0,0,47.0,8.0,14.0
14000,Оболонський,2,8.0,0,50.0,6.0,9.0
12000,Оболонський,2,8.0,0,48.0,8.0,16.0
26000,Голосіївський,2,3.0,0,73.0,12.0,5.0
17000,Дарницький,2,19.0,0,60.0,9.0,25.0
6500,Дніпровський,2,9.0,0,47.0,8.0,9.0
14000,Дарницький,2,25.0,0,75.0,36.0,25.0
10000,Деснянський,2,10.0,0,51.0,31.0,10.0
11000,Дарницький,2,8.0,0,68.0,8.0,9.0
10000,Деснянський,2,1.0,0,47.0,8.0,9.0
15000,Шевченківський,2,9.0,0,56.0,9.0,9.0
15000,Святошинський,2,5.0,0,60.0,12.0,9.0
15000,Дарницький,2,3.0,0,67.0,10.0,24.0
29999,Подільський,2,5.0,0,50.0,30.0,20.0
8000,Святошинський,2,1.0,0,50.0,9.0,2.0
11000,Дніпровський,2,1.0,0,52.0,13.0,26.0
42130,Печерський,2,9.0,0,60.0,26.0,24.0
14500,Подільський,2,25.0,0,80.0,12.0,25.0
42130,Шевченківський,2,13.0,0,54.0,15.0,21.0
49790,Печерський,2,15.0,0,50.0,11.0,29.0
30640,Печерський,2,5.0,0,60.0,25.0,26.0
22980,Подільський,2,5.0,0,76.0,25.0,9.0
13000,Дарницький,2,16.0,0,60.3,13.1,18.0
9800,Дніпровський,2,4.0,0,45.0,7.0,5.0
10000,Дарницький,2,21.0,0,65.0,15.0,25.0
15000,Подільський,2,12.0,0,74.0,13.0,19.0
17000,Солом'янський,2,5.0,0,40.0,6.0,5.0
21500,Дарницький,2,10.0,0,90.0,14.0,13.0
7600,Шевченківський,2,9.0,0,33.0,5.0,9.0
24000,Печерський,2,4.0,0,66.0,12.0,9.0
57450,Печерський,2,7.0,0,65.0,15.0,25.0
53620,Оболонський,2,22.0,0,60.0,15.0,24.0
25000,Оболонський,2,13.0,0,80.0,16.0,25.0
7500,Святошинський,2,2.0,0,54.0,10.0,2.0
8000,Голосіївський,2,5.0,0,45.0,6.0,5.0
12000,Солом'янський,2,3.0,0,67.0,13.0,5.0
20000,Солом'янський,2,14.0,0,136.0,50.0,14.0
6000,Солом'янський,2,4.0,0,60.0,8.5,5.0
13000,Святошинський,2,9.0,0,55.0,10.0,18.0
8000,Голосіївський,2,9.0,0,47.0,7.0,9.0
17000,Оболонський,2,3.0,0,67.0,14.0,22.0
8000,Деснянський,2,7.0,0,52.0,9.0,9.0
14000,Дарницький,2,4.0,0,60.0,11.0,10.0
10000,Дарницький,2,11.0,0,54.0,7.0,14.0
12000,Голосіївський,2,2.0,0,58.0,10.0,16.0
7000,Дніпровський,2,1.0,0,42.0,8.0,5.0
24000,Дарницький,2,4.0,0,68.8,20.0,10.0
20000,Печерський,2,25.0,0,70.0,15.0,25.0
17000,Оболонський,2,19.0,0,68.0,16.0,25.0
26810,Печерський,2,21.0,0,90.0,40.0,25.0
49790,Печерський,2,11.0,0,55.0,25.0,17.0
17000,Дніпровський,2,2.0,0,65.0,9.0,18.0
27000,Солом'янський,2,11.0,0,79.0,20.0,25.0
45960,Печерський,2,10.0,0,60.0,37.0,22.0
27170,Голосіївський,2,8.0,0,63.0,12.0,25.0
25900,Подільський,2,3.0,0,65.0,20.0,18.0
13990,Святошинський,2,6.0,0,80.0,17.0,21.0
10000,Подільський,2,4.0,0,48.0,8.0,5.0
11000,Подільський,2,3.0,0,45.0,7.0,5.0
22000,Печерський,2,3.0,0,65.0,10.0,7.0
14000,Дарницький,2,4.0,0,51.0,7.0,10.0
37151,Печерський,2,3.0,0,60.0,15.0,26.0
9800,Дніпровський,2,7.0,0,44.0,6.0,9.0
76600,Печерський,2,2.0,0,90.0,15.0,18.0
13000,Солом'янський,2,8.0,0,55.0,8.0,9.0
19800,Подільський,2,23.0,0,45.0,20.0,25.0
10000,Шевченківський,2,3.0,0,45.0,6.0,5.0
10000,Дарницький,2,5.0,0,55.0,6.0,9.0
29491,Голосіївський,2,12.0,0,70.0,10.0,21.0
28000,Святошинський,3,14.0,0,110.0,16.0,18.0
12000,Дніпровський,3,12.0,0,75.0,10.0,12.0
32555,Дніпровський,3,6.0,0,105.0,30.0,20.0
38300,Дніпровський,3,2.0,0,70.0,20.0,24.0
40000,Солом'янський,3,14.0,0,110.0,35.0,24.0
21065,Подільський,3,2.0,0,68.0,10.0,5.0
23000,Солом'янський,3,12.0,0,83.0,26.0,19.0
8999,Деснянський,3,8.0,0,70.0,9.0,16.0
15000,Подільський,3,2.0,0,60.0,8.0,5.0
9000,Деснянський,3,9.0,0,62.0,9.0,9.0
28725,Шевченківський,3,1.0,0,60.0,13.0,5.0
12000,Дарницький,3,14.0,0,110.0,14.0,24.0
30000,Солом'янський,3,10.0,0,90.0,12.0,13.0
12000,Деснянський,3,2.0,0,96.5,13.0,20.0
9700,Деснянський,3,8.0,0,78.0,9.0,10.0
15000,Дарницький,3,18.0,0,80.0,10.0,25.0
16500,Дніпровський,3,3.0,0,80.0,10.0,5.0
8500,Дніпровський,3,8.0,0,65.0,8.0,9.0
10500,Деснянський,3,9.0,0,72.0,9.0,16.0
8000,Святошинський,3,8.0,0,64.0,7.0,9.0
15000,Деснянський,3,12.0,0,98.0,10.0,24.0
26000,Дніпровський,3,3.0,0,125.7,10.0,23.0
24900,Дніпровський,3,3.0,0,80.0,15.0,25.0
45960,Шевченківський,3,9.0,0,129.0,29.0,20.0
20000,Шевченківський,3,3.0,0,69.0,8.0,9.0
23000,Дарницький,3,11.0,0,85.0,15.0,25.0
22990,Оболонський,3,12.0,0,85.0,9.0,23.0
49790,Дніпровський,3,12.0,0,105.0,32.0,26.0
80430,Шевченківський,3,8.0,0,125.0,20.0,19.0
25000,Дарницький,3,16.0,0,105.0,16.0,25.0
14000,Святошинський,3,8.0,0,99.0,25.0,16.0
20000,Солом'янський,3,13.0,0,93.0,12.0,14.0
24000,Солом'янський,3,16.0,0,78.0,14.0,24.0
42130,Шевченківський,3,9.0,0,120.0,30.0,14.0
17000,Дніпровський,3,2.0,0,65.0,12.0,9.0
11500,Деснянський,3,5.0,0,65.0,9.0,9.0
19000,Оболонський,3,9.0,0,69.0,7.0,9.0
21000,Шевченківський,3,3.0,0,76.0,8.0,4.0
15000,Святошинський,3,4.0,0,76.0,8.0,12.0
38300,Солом'янський,3,15.0,0,115.0,20.0,19.0
9500,Святошинський,3,7.0,0,61.0,7.0,9.0
1500,Святошинський,3,2.0,0,42.0,19.0,9.0
1500,Солом'янський,3,1.0,0,50.0,24.0,9.0
24000,Солом'янський,3,9.0,0,85.0,24.0,25.0
13500,Оболонський,3,8.0,0,69.0,9.0,16.0
17000,Солом'янський,3,13.0,0,70.0,25.0,25.0
29000,Оболонський,3,10.0,0,143.0,30.0,15.0
65110,Голосіївський,3,5.0,0,140.0,18.0,22.0
22000,Солом'янський,3,10.0,0,90.0,15.0,24.0
16000,Оболонський,3,8.0,0,64.0,7.5,9.0
19150,Оболонський,3,3.0,0,72.0,10.0,9.0
10000,Оболонський,3,2.0,0,60.0,40.0,9.0
17999,Дарницький,3,6.0,0,97.0,12.0,24.0
34470,Голосіївський,3,5.0,0,80.0,30.0,7.0
17000,Святошинський,3,11.0,0,56.0,15.0,25.0
26000,Оболонський,3,7.0,0,135.0,25.0,16.0
9000,Солом'янський,3,2.0,0,58.0,6.0,5.0
28000,Подільський,3,17.0,0,123.0,20.0,27.0
38300,Шевченківський,3,9.0,0,98.0,17.0,30.0
28000,Оболонський,3,14.0,0,117.0,12.0,24.0
30000,Дарницький,3,17.0,0,165.0,10.0,18.0
24000,Дарницький,3,2.0,0,107.0,36.0,22.0
15000,Солом'янський,3,3.0,0,75.0,9.0,16.0
10900,Деснянський,3,7.0,0,63.0,8.0,9.0
25000,Дніпровський,3,24.0,0,92.0,16.0,25.0
19000,Дніпровський,3,14.0,0,76.0,8.0,16.0
10000,Святошинський,3,8.0,0,72.0,9.0,14.0
38300,Шевченківський,3,4.0,0,60.0,15.0,9.0
28725,Солом'янський,3,20.0,0,103.0,21.0,26.0
22597,Солом'янський,3,12.0,0,83.0,16.0,16.0
34470,Солом'янський,3,12.0,0,112.0,15.0,25.0
13000,Оболонський,3,9.0,0,63.0,7.0,9.0
20000,Деснянський,3,9.0,0,68.0,19.0,12.0
34470,Оболонський,3,21.0,0,87.0,45.0,24.0
24999,Шевченківський,3,13.0,0,72.0,15.0,23.0
16500,Голосіївський,3,6.0,0,90.0,15.0,15.0
22000,Подільський,3,15.0,0,82.0,13.0,16.0
76600,Дніпровський,3,20.0,0,140.0,20.0,23.0
61280,Шевченківський,3,13.0,0,120.0,30.0,16.0
17000,Дніпровський,3,3.0,0,80.0,10.0,5.0
20000,Дарницький,3,9.0,0,116.0,12.0,16.0
8500,Солом'янський,3,5.0,0,62.0,10.0,9.0
49790,Оболонський,3,9.0,0,100.0,50.0,25.0
22000,Солом'янський,3,11.0,0,85.0,18.0,23.0
10500,Деснянський,3,1.0,0,90.0,16.0,16.0
16000,Голосіївський,3,9.0,0,76.0,12.0,9.0
25000,Дарницький,3,4.0,0,108.0,14.0,25.0
17500,Дарницький,3,8.0,0,80.0,12.0,23.0
16999,Шевченківський,3,10.0,0,72.0,9.0,12.0
10500,Деснянський,3,3.0,0,70.0,10.0,9.0
20000,Дарницький,3,4.0,0,98.0,,
22000,Дарницький,3,7.0,0,107.0,,
14000,Святошинський,3,2.0,0,99.0,25.0,4.0
11500,Деснянський,3,9.0,0,70.0,10.0,16.0
38300,Дніпровський,3,5.0,0,106.0,20.0,8.0
12000,Деснянський,3,1.0,0,99.0,13.0,24.0
13000,Голосіївський,3,1.0,0,61.0,7.0,9.0
22000,Солом'янський,3,14.0,0,70.0,15.0,22.0
10000,Дніпровський,3,1.0,0,55.0,6.0,9.0
20000,Дніпровський,3,10.0,0,74.0,16.0,16.0
49790,Солом'янський,3,5.0,0,80.0,34.0,7.0
18000,Шевченківський,3,3.0,0,70.0,14.0,9.0
13500,Подільський,3,1.0,0,1800.0,11.0,7.0
25000,Дарницький,3,8.0,0,75.0,20.0,16.0
18500,Святошинський,3,12.0,0,96.0,16.0,16.0
25000,Подільський,3,10.0,0,60.0,12.0,23.0
15000,Голосіївський,3,4.0,0,89.0,13.4,16.0
15000,Голосіївський,3,2.0,0,110.0,9.5,9.0
57450,Дніпровський,3,12.0,0,102.0,25.0,25.0
20000,Деснянський,3,4.0,0,92.0,16.0,25.0
24000,Оболонський,3,12.0,0,95.0,12.0,25.0
23000,Солом'янський,3,13.0,0,95.0,16.0,25.0
26000,Шевченківський,3,3.0,0,76.0,10.0,4.0
45960,Оболонський,3,7.0,0,131.0,22.4,9.0
14500,Солом'янський,3,7.0,0,65.0,10.0,9.0
16000,Солом'янський,3,10.0,0,104.0,20.0,14.0
13000,Дарницький,3,5.0,0,72.0,8.0,16.0
14000,Солом'янський,3,12.0,0,72.0,8.0,16.0
49790,Солом'янський,3,10.0,0,133.0,20.0,25.0
57450,Оболонський,3,13.0,0,107.0,27.0,14.0
10000,Деснянський,3,6.0,0,74.0,9.0,9.0
29000,Оболонський,3,3.0,0,115.0,18.0,14.0
9000,Подільський,3,3.0,0,61.0,7.0,5.0
10000,Деснянський,3,8.0,0,60.0,8.0,9.0
38300,Дарницький,3,19.0,0,95.0,15.0,22.0
10500,Деснянський,3,4.0,0,93.0,12.0,16.0
12800,Солом'янський,3,2.0,0,60.0,22.0,3.0
19500,Голосіївський,3,8.0,0,60.0,20.0,16.0
10000,Деснянський,3,2.0,0,65.0,7.0,9.0
25000,Шевченківський,3,8.0,0,90.0,10.0,12.0
76600,Оболонський,3,3.0,0,146.0,27.0,4.0
30000,Святошинський,3,7.0,0,130.0,25.0,15.0
13500,Солом'янський,3,5.0,0,57.0,9.0,5.0
15000,Деснянський,3,5.0,0,74.0,12.0,16.0
18000,Солом'янський,3,12.0,0,96.0,10.0,19.0
12000,Солом'янський,3,6.0,0,74.0,8.0,9.0
16000,Солом'янський,3,10.0,0,97.0,12.0,14.0
38300,Дніпровський,3,21.0,0,126.0,30.0,27.0
25000,Дніпровський,3,8.0,0,108.0,13.0,25.0
15000,Дніпровський,3,3.0,0,90.0,15.0,16.0
18000,Голосіївський,3,6.0,0,70.0,16.0,9.0
8000,Деснянський,3,8.0,0,64.0,8.0,9.0
22000,Солом'янський,3,17.0,0,100.0,16.0,24.0
10000,Деснянський,3,14.0,0,74.0,9.0,16.0
11000,Дніпровський,3,6.0,0,70.0,10.0,11.0
24999,Святошинський,3,18.0,0,80.0,12.0,25.0
17618,Дніпровський,3,10.0,0,69.0,10.0,24.0
20499,Дарницький,3,21.0,0,105.0,10.0,22.0
17000,Дніпровський,3,6.0,0,64.0,14.0,8.0
30640,Дніпровський,3,7.0,0,105.0,18.0,16.0
44045,Оболонський,3,17.0,0,75.0,15.0,23.0
10500,Солом'янський,3,6.0,0,86.0,10.0,9.0
28000,Дніпровський,3,6.0,0,90.0,20.0,20.0
13000,Голосіївський,3,17.0,0,116.0,15.0,22.0
16990,Солом'янський,3,10.0,0,96.0,18.0,16.0
34470,Шевченківський,3,9.0,0,87.0,10.0,25.0
32000,Шевченківський,3,8.0,0,90.0,10.0,25.0
12000,Деснянський,3,4.0,0,60.0,8.0,9.0
8000,Святошинський,3,5.0,0,65.0,8.0,9.0
19800,Дарницький,3,23.0,0,125.0,25.0,25.0
25000,Шевченківський,3,9.0,0,110.0,30.0,9.0
11999,Солом'янський,3,4.0,0,70.0,9.0,9.0
32000,Солом'янський,3,9.0,0,81.0,15.0,25.0
22000,Подільський,3,10.0,0,68.0,12.0,13.0
8000,Подільський,3,7.0,0,76.0,9.0,9.0
12500,Оболонський,3,2.0,0,65.0,9.0,9.0
10000,Святошинський,3,6.0,0,70.0,9.0,9.0
38300,Голосіївський,3,4.0,0,88.0,1.0,4.0
26810,Солом'янський,3,6.0,0,124.0,12.0,25.0
57450,Дарницький,3,1.0,0,101.0,35.0,1.0
21000,Подільський,3,13.0,0,75.0,9.0,16.0
16990,Шевченківський,3,2.0,0,65.0,25.0,5.0
68940,Оболонський,3,9.0,0,140.0,15.0,9.0
38000,Солом'янський,3,24.0,0,100.0,20.0,25.0
20000,Дарницький,3,11.0,0,96.0,12.0,24.0
33000,Дніпровський,3,5.0,0,90.0,20.0,9.0
20000,Оболонський,3,5.0,0,64.0,12.0,25.0
8500,Дніпровський,3,6.0,0,59.0,7.0,9.0
18000,Голосіївський,3,1.0,0,65.0,18.0,3.0
34470,Подільський,3,5.0,0,102.0,35.0,6.0
61280,Оболонський,3,25.0,0,118.0,20.0,27.0
18000,Оболонський,3,27.0,0,100.0,17.0,27.0
16000,Солом'янський,3,9.0,0,100.0,10.0,16.0
20500,Дарницький,3,3.0,0,91.0,14.0,25.0
15000,Дарницький,3,20.0,0,110.0,18.0,22.0
14000,Дарницький,3,2.0,0,60.0,12.0,9.0
19000,Солом'янський,3,16.0,0,64.0,30.0,17.0
12000,Деснянський,3,4.0,0,74.0,8.0,16.0
22000,Солом'янський,3,8.0,0,100.0,20.0,18.0
53620,Оболонський,3,4.0,0,117.0,16.0,9.0
14000,Шевченківський,3,2.0,0,67.0,6.0,4.0
14500,Оболонський,3,10.0,0,78.0,10.0,14.0
30640,Святошинський,3,7.0,0,136.0,25.0,15.0
7500,Деснянський,3,5.0,0,71.0,10.0,16.0
40215,Солом'янський,3,7.0,0,86.0,12.0,14.0
18000,Дарницький,3,14.0,0,100.0,11.5,25.0
13000,Святошинський,3,12.0,0,68.0,8.0,14.0
17500,Солом'янський,3,3.0,0,80.0,8.6,16.0
23000,Солом'янський,3,5.0,0,80.0,30.0,20.0
12000,Подільський,3,8.0,0,66.0,8.0,9.0
15000,Голосіївський,3,5.0,0,97.0,16.0,9.0
11500,Подільський,3,7.0,0,72.0,8.0,10.0
9950,Дарницький,3,17.0,0,92.0,14.0,21.0
15000,Солом'янський,3,8.0,0,70.0,12.0,16.0
12000,Голосіївський,3,2.0,0,64.0,10.0,9.0
38300,Голосіївський,3,19.0,0,140.0,1.0,25.0
10000,Подільський,3,9.0,0,62.0,7.0,9.0
20000,Голосіївський,3,3.0,0,140.0,15.0,9.0
14000,Солом'янський,3,2.0,0,65.0,10.0,9.0
9500,Дніпровський,3,8.0,0,48.0,8.0,9.0
13500,Святошинський,3,11.0,0,75.0,9.0,16.0
14000,Деснянський,3,1.0,0,72.0,8.0,16.0
16000,Дарницький,3,17.0,0,100.0,20.0,17.0
65110,Шевченківський,3,18.0,0,80.0,25.0,25.0
9500,Солом'янський,3,3.0,0,60.0,8.0,9.0
35000,Дніпровський,3,2.0,0,86.0,10.0,9.0
17500,Дарницький,3,10.0,0,100.0,20.0,17.0
12000,Святошинський,3,3.0,0,65.0,7.0,5.0
13000,Подільський,3,7.0,0,61.0,8.0,9.0
12000,Подільський,3,7.0,0,60.0,5.0,16.0
19150,Солом'янський,3,3.0,0,65.0,8.0,5.0
51705,Шевченківський,3,4.0,0,70.0,20.0,9.0
40445,Солом'янський,3,18.0,0,131.0,39.0,27.0
88090,Шевченківський,3,6.0,0,126.0,14.0,20.0
13500,Святошинський,3,11.0,0,75.0,9.0,16.0
17000,Дарницький,3,3.0,0,96.0,35.0,28.0
18000,Голосіївський,3,12.0,0,96.0,12.0,25.0
16000,Деснянський,3,11.0,0,92.0,12.0,22.0
18000,Подільський,3,9.0,0,96.0,17.0,17.0
13000,Оболонський,3,2.0,0,92.0,15.0,10.0
84260,Оболонський,3,9.0,0,139.0,20.0,9.0
20000,Солом'янський,3,6.0,0,78.0,15.0,16.0
30000,Оболонський,3,4.0,0,92.3,13.0,9.0
37000,Дніпровський,3,9.0,0,87.0,12.0,10.0
20000,Деснянський,3,20.0,0,68.0,15.0,24.0
20999,Солом'янський,3,13.0,0,96.0,15.0,14.0
14000,Святошинський,3,10.0,0,79.0,,16.0
25000,Дарницький,3,17.0,0,80.0,20.0,25.0
10000,Дарницький,3,25.0,0,80.0,11.0,26.0
15000,Дніпровський,3,6.0,0,70.0,11.0,18.0
17000,Солом'янський,3,6.0,0,70.0,10.0,9.0
49790,Шевченківський,3,8.0,0,140.0,15.0,11.0
23000,Солом'янський,3,7.0,0,106.0,19.7,18.0
51705,Шевченківський,3,4.0,0,70.0,20.0,9.0
25000,Дніпровський,3,8.0,0,77.0,10.0,9.0
28000,Подільський,3,15.0,0,80.0,35.0,21.0
